ID,t
NUDT12,-3.3484096326653123
PGGT1B,-3.34816281248627
LGR4,-3.346440597814249
TMEM189,3.3464318960698036
KIAA2018,-3.3450041212303425
SHPK,-3.3437471700863988
PDCD2,3.3437442378727864
WDR37,-3.3434769755143843
PEX3,3.3427823886466155
GTPBP3,3.3426336390202587
PELO,3.3424528951147483
AES,-3.3409162053622268
TSTD1,-3.340482057542106
EHD1,-3.3402664411855536
LIF,3.340090317564306
HIST1H1C,-3.3375575572189855
GSTP1,3.336575893398957
LENG9,-3.3364977588572087
FAM105B,3.3363352150513985
RRP1B,3.3363217297639234
COX7B,-3.335059847841801
DERL2,-3.334816977987857
PCF11,-3.333816999390347
IKBKAP,3.333519749720143
CEBPZ,3.333276375777387
CFI,3.333065830235377
TINF2,-3.3329740524040106
ZNF593,3.332806540051645
MAK16,3.3326758464804866
CAMKK2,-3.3323529058700174
LY6E,3.331804772624681
LIMS1,3.33103250226198
YPEL5,-3.3303751270433697
EIF3K,-3.3290778107091623
IFT27,-3.328463241039264
CAMKMT,3.3279271644547572
GABRE,3.327777986806936
ZSWIM7,-3.327679442988586
OS9,-3.327601492998365
ATP9B,-3.3275683796301663
"NAT9",3.3257992489636825
MAN1A1,-3.3249109452681176
MCM7,3.3246456745790134
RNF19A,-3.3230762394552498
CD2AP,-3.322944657772057
PRMT1,3.3227477457856085
SLC25A1,-3.3226414926278207
EPAS1,-3.3218267592407105
STT3A,3.321602585900343
INTS6,3.321052377474121
SLC20A1,-3.3206586706451175
R3HDM4,3.320499428868058
MGC72080,3.3167712941923786
BCAR1,-3.31664095694929
ZMIZ1,-3.3162053899414983
ITGAV,3.3156397056970888
ARHGAP30,-3.3145815731570623
ACAP2,-3.3138738577415854
ERF,3.312909431819297
WBP2,-3.3121350781771657
TP53BP1,3.310825909170998
PLOD3,3.309803658231297
MTHFD2,3.308910641059412
GEMIN2,3.3088339494635486
PPM1D,-3.308714845832935
PTCD1,3.308250840820579
RPS7,3.3063511013058116
PDDC1,3.3061488357378153
TMEM126B,3.3054394479299547
NHP2,3.304907119980645
STAM,3.302733324629991
SGK223,-3.3020886291144933
GTF3C4,3.301296874277886
TMEM43,3.2999735340442142
TRMT1,3.299883913356022
ICA1,3.2983778396590866
TMEM246,-3.2977837984884992
SNHG7,3.295674365904816
INPP5A,-3.295661968486345
MLXIP,-3.295214287407869
BRD3,3.294711373973951
PLEKHA4,3.2942584360432385
TMEM9,3.293999718900982
TRIM28,3.293066736982794
RANBP1,3.2904924400656337
MRPS36,-3.2899277907753812
PRIM1,3.2892527812228165
CBWD2,3.2889894368528254
SSBP4,3.2888413422896345
OGDH,-3.28877223551053
MLLT1,3.287262472648635
FOXM1,3.2866445176133783
PLOD2,-3.2853802258501226
ERBB2,-3.285285110225527
BAP1,-3.2849006743938634
TOE1,-3.284178882472259
ENDOG,-3.2839903934529073
ANKMY2,-3.2836790830232725
HINT2,-3.2833461067136622
ANTXR2,-3.283284981067665
IGFLR1,-3.280300252074932
ZNF16,3.279274115153506
RNF19B,-3.2787069787650625
SERINC1,-3.2784605466902055
CCZ1,3.277525047444966
MCTS1,3.276074208892776
VPRBP,3.2759393246935566
CCDC34,3.2757451832533415
SAMD4B,3.2725368950658993
PARVG,-3.272144383265272
ELK1,3.2706201895906033
NTHL1,3.2697842137867377
CCNB1,3.2695007088732293
BET1,3.267463037000994
DTD1,3.2669378167174488
EIF2AK3,-3.266766573471309
KHSRP,3.2643677865581715
GYPC,-3.264258025596932
PTRHD1,-3.264249210139909
MFSD9,-3.2629522254971075
"NANS",-3.2629436728931056
PLK1,3.2627194664517045
TXLNG,3.2622104546812736
SNX15,-3.2621000705777847
GSDMB,-3.2620330506101873
SESTD1,3.26073323261037
LRRC58,3.2577092743337506
MAZ,-3.256341852549817
HCST,-3.255820719893245
FANCG,3.255794886030666
ZMIZ2,3.255330031837203
DUSP1,-3.2551288988420715
TMEM5,3.255096866226732
WBSCR22,3.25497271574614
INCENP,3.254654435196642
CXXC5,3.252697529311783
METTL21B,3.252402205711226
PLSCR3,3.251515620664193
SLC17A5,-3.250838306378931
ZBTB33,3.2506080480353776
TRIM32,3.2501294878301756
ZFYVE21,-3.2497291946778377
EIF4A1,3.24963237677376
LPXN,-3.2493537600176414
ZNF787,-3.2491410358438406
TOP2A,3.2487495626393725
TSPYL1,-3.2484391195899556
FAM177A1,-3.2475769977118967
CHD6,3.2474695327316603
MTHFR,-3.246825127335509
RAD23B,3.2436001316991234
RGS10,-3.243347810416
UBTF,-3.241867775845092
PRR14L,-3.2413633245130282
DGAT1,-3.2411182457686425
USF1,-3.240345218213303
GPR56,3.239579136270829
MAD1L1,3.239390283447529
CANT1,-3.2390481715534487
MON1A,3.238133903160241
EAF1,3.236483515318876
EGLN2,-3.2362509700222666
SYNPO,-3.2362012594030922
CREBRF,-3.2358502359252617
GAS6,-3.2345756714227654
POLR1D,3.2341475494929752
CSDA,3.2336565326694964
"NAA38",3.233277211514682
NCF1,-3.2331101447849506
CUL7,3.233074229443242
FGD4,-3.2317763458537603
SLC22A18,-3.2313208386592303
BRD1,-3.2312380328784722
NUDCD3,3.231033410897353
CYP39A1,3.2309722325341483
SPHAR,-3.2306080202549454
SCO1,-3.2299482446755188
CTNNAL1,3.22977877725297
CWF19L1,3.2296550426032367
ACER3,-3.228228745616459
PHF20L1,3.227577667902699
ANKRD39,3.2258953645531268
CTSH,3.2242072719805868
IP6K2,-3.2238713308737097
LSMD1,-3.2220256581625195
REXO4,3.221944980197654
MSANTD4,3.2217150175608635
PRPS1,3.2215241686289384
FNTA,3.2214077783628756
NNT,-3.2207397661425343
APIP,3.2206957480332346
ARHGAP27,-3.2202169275670602
HAUS7,3.220179464766796
RAB31,3.2200668310544973
BTBD9,-3.219538855901962
DHRS4,-3.218454900502992
PPCS,-3.2183323580094
S100P,3.217095508785729
PDS5B,3.2170768265035203
PWWP2A,-3.2166677242857706
CHMP2B,-3.2157664329730102
LIMK2,-3.215662021920098
CAMK1D,-3.215519664612945
ZDHHC20,3.2154638839005707
KIAA0913,-3.213980024967809
FBXO18,-3.2139737971699653
TUSC1,-3.2138139174067994
ORC3,3.213759006171727
GNPTG,-3.21332856141317
CBWD6,3.213286900082101
FASTK,-3.209168502808753
RFC5,3.20848917051612
ZFPM1,3.2082223719090606
CD44,3.2080672122719833
ZNF189,3.2075050861264307
RAI1,3.2074984951501646
NOC4L,3.206831097692696
SZT2,-3.206435531084673
AKNA,-3.205950377885123
DUSP7,3.2056246810515523
ZXDB,3.204347738308541
OSBPL10,3.2036605585075524
ATP5SL,-3.203626981589933
RGL1,-3.2029921227516764
PLEKHG3,-3.2013156628906088
ARF3,-3.200417855708223
MRE11A,3.1999135383674835
TBRG4,3.1994922362922305
AGRN,3.19927882164726
TUBGCP6,-3.198664945663167
MEX3D,3.1985379923440167
ALDH4A1,3.197543346466615
TLE3,-3.19647465616642
PHF1,-3.194633424433271
FBXO25,-3.1945020468418175
TNFRSF1A,-3.1942178293463077
PRPF3,3.1933036860181434
PSMA3,3.193000621354292
ANAPC10,3.1919998185214813
NDUFA4L2,3.191359286748937
COX10,-3.191088024792018
JKAMP,-3.191004780002251
TM9SF4,3.1893567310176465
QSER1,3.18910556931132
FAM193A,-3.1871290336942546
LUZP1,-3.186972801881121
RB1,3.186761376479779
ACTN1,3.1858807414014856
RAD23A,3.1839265535746777
FAM165B,3.182877668100348
ZFAND2A,-3.1825186871858038
AURKAIP1,-3.1822687370588727
CYTH4,-3.181590523706584
HIPK2,-3.1815380867536738
DCTN1,-3.181497198583224
CSK,-3.180620193082655
UBE2J2,-3.179464184409852
VWA1,3.1772005805098313
FBXL15,-3.1769746709774584
TCF19,3.1756305955766075
GTPBP1,-3.1754510326726737
TMEM11,-3.1747858462218908
VAPB,3.174382211855047
TARS2,3.17322770397173
NT5C,-3.1727141183502825
NDUFAF2,3.1723124159454446
COL4A3BP,-3.171937601739568
ZNF146,3.171619194375682
CCDC43,3.1702056112042287
EIF2B3,3.1700563722191935
ZNF746,3.1698486138572934
HSPA5,3.1694951118742547
TGFBR1,3.1694384686663786
TSEN2,3.1693559304611107
RNASEH1,3.169299430607383
AMT,-3.168937192514518
CXCL1,3.168289898090068
ERCC3,3.1682291789574992
PCGF5,-3.1674875713175643
SAP18,3.1665062073898516
ADAT1,3.166249019728221
NRARP,-3.1659814100415002
UBTD2,-3.1654778621400754
LOC100506779,3.16546960517568
ANKRD13C,-3.165283583705402
PLEKHJ1,-3.164307681371264
CROCCP2,-3.1639641702359707
XXYLT1,3.1626884530318398
TATDN1,3.1624985874236375
NUDC,3.1622446919788096
SMARCD1,3.162171196355682
SLC25A14,3.162153762705266
ESRRA,-3.1616185955980023
VCP,3.1604153688469614
AGK,3.1600771712394167
PNP,3.160054575877426
CCDC167,3.1575419559172944
ACP5,-3.157146347703274
GLIS2,3.157025697401044
PMS2,3.1570169282086753
OVCA2,-3.155516062454656
CAPNS1,-3.1548646965099243
SIRT3,-3.1534100346918326
IRAK1,3.153110179794964
CHMP1A,-3.1525217835099557
DDT,-3.1522897163556856
LGALS9,-3.1517619290865904
CLIP2,-3.151236643922042
GEM,3.150686419188119
ZNF669,3.1504299846692745
RCN2,3.1497008481645943
CTU1,3.148911316766328
FEM1C,-3.1480612776804073
FLJ90757,-3.147441204283418
DDX39B,3.146860271122884
ACOT9,3.146539434118976
SNX8,3.146240172520197
CTDSPL,-3.146025012070339
PHLDA2,3.145958723571229
SNX6,-3.144789241997334
MTUS1,-3.1438529128950994
ARMC6,3.143659442790651
ERMAP,-3.1434878692298116
POLR2A,-3.141112123556681
MGC57346,3.1410212695928035
MRPS31P3,3.140499628643763
PDK1,-3.1394787553456487
HSD17B8,-3.1392576083471924
AGAP1,-3.139016401958807
RCAN1,-3.137937429380046
HNRNPA2B1,3.137880448419182
HSPA8,3.1377630031369725
SRFBP1,3.137683994775471
EFTUD1,-3.1370362877311626
MTDH,3.1368604874095816
NOC2L,3.1367502396964198
ITGA5,3.1358020702279386
DPAGT1,3.1350170067172614
MYL6B,3.133886099815691
ZNF184,3.1334221201682286
SBDSP1,3.1326670150754077
ACSL4,3.132221096067658
LAT2,-3.132036242219777
SMS,3.131604402177686
PRKRA,3.1310603775814685
FANCL,3.1309211945412514
GRWD1,3.1296389602031933
GOT1,-3.128593345043589
YIPF1,-3.128556354243368
RECQL,3.127936331913327
PERP,3.1258893997130617
GABARAPL2,-3.125027123283489
FHL3,3.125005727295903
PLXNB2,-3.124333990304462
ZMYM5,3.1241836764956052
CD3D,-3.1237147818074225
RSPH3,-3.1231961139811246
EHMT2,3.122581641824099
TYW1,3.121389105804606
FASTKD2,3.121148169696922
ZNF7,3.1196417780293233
RAPGEF1,-3.1191684690343764
DRAM1,3.1187108543167574
AFTPH,-3.11842409624465
WBP1L,-3.118050616645007
CACYBP,3.117527099900079
GGA1,-3.1165779400319225
NEDD9,-3.1164574361734685
PAXIP1,3.116195409672745
ALDH1B1,3.1148943615049567
SLC25A24,-3.114794447751088
HK2,-3.114507761947754
ZNF12,3.1137209723447508
DUS3L,3.1133151146284828
SEMA3B,-3.1125224149191917
DDX17,-3.112454035418165
KDELC2,3.11225415587197
ITGA1,3.112215750327237
PDE4DIP,-3.112035640614909
LAPTM4B,3.112027903755479
INO80C,-3.110919007691296
PIK3R3,3.110471000791322
TRPM7,-3.109484024473816
RRAGC,-3.1093070122017115
NRIP1,-3.1088508865015516
DDX20,3.1087216585206714
KLHL23,3.1082641828210007
HOOK3,3.1080621825996673
TMEM39A,3.1050917782590655
NMT2,-3.1050262354958797
RHOD,3.104332112094396
DECR1,-3.103993119777068
MTR,3.1037486878197105
KIF5B,3.1035065993092292
RAP1A,-3.1034642003309667
STMN3,3.1033217586320903
RSAD1,-3.1028945122326745
AGPAT3,-3.102780220148726
BRAT1,3.102102660788463
MCM4,3.1013100509235727
YEATS4,3.099708186203812
CLTB,-3.0987054297270014
EPHX1,-3.0981057972024586
UBL7,-3.0979926424986908
ODC1,3.0970419878692828
FAM206A,3.096264614981103
MYO9B,-3.0954508790881334
DNAJC1,-3.094679830110021
ITSN2,-3.092852288429427
NPEPPS,-3.092679662044292
CYBRD1,-3.09243734859681
ALYREF,3.0923718120211285
NT5C3L,3.0912044745275344
NFKBIA,-3.0908492111769754
PFKFB3,3.0902674478832406
SMPD4,3.0893637490200256
FAAH,-3.089039155133276
ID1,-3.0890093899357343
MTPAP,3.0880981803495704
POLR3GL,-3.0873825063192464
EPDR1,3.087232077990921
DNAJA3,3.087091128575266
COG1,-3.0869578074852217
LEPROT,-3.085137853890641
SMAD3,-3.0851145337241688
LLGL2,-3.084847383042222
OPN3,-3.08475254527862
COPS6,3.084182261811987
CHD7,3.08389056421953
LRPAP1,-3.0822730902227167
LOC439994,-3.0819345206346207
LPCAT3,-3.081313222055894
GNE,-3.0810089783630237
FARP1,3.080585483043519
ZNF92,3.080549476531547
KIAA0247,-3.079961880991515
BACE2,3.0797432061622967
EMC3,-3.07941187951609
ZNF761,3.079197324288189
SMC4,3.0788571172527575
KCTD2,-3.0783351206224503
ZNF434,3.0783191633539886
SREBF2,-3.0777072541640007
DST,-3.077688429220915
SLC17A9,3.077345709192763
"NARS",-3.0762156391626103
MFSD1,-3.076148777197139
COX6B1,-3.0754469127358424
SLC35A5,-3.075362417133192
DAP3,3.075267041432702
NOTCH2,-3.0749094490186675
XRCC1,3.0748500004850783
OSGEPL1,3.0747643800220517
MPLKIP,3.0736190754001482
PTPLB,-3.07279990291567
CYP4V2,-3.072187151758527
SLC37A2,-3.0717643822260956
FAM108C1,-3.070693084593825
FAM189B,3.068211168807444
ECHS1,-3.0682093677113946
RBM5,-3.06812897841873
LDLR,3.0669090981557283
GABPB1,3.065551689429199
PLCB2,-3.0647802660104095
SEZ6L2,3.0645314603159965
ATG4B,-3.064161492987136
FAM49B,3.064024873798688
ANAPC13,3.0639535993748295
NDUFB7,-3.0618352207032906
GINS2,3.061046749857809
CXCL16,3.06053592779429
PES1,3.060111396232301
POM121C,3.059542526483267
SLC39A1,3.0595220583956855
NUDT1,3.05835944254428
BAK1,-3.057933112642936
TMEM147,3.0576252043320737
CKLF,3.056326584031602
RCC1,3.056081879864946
TRAPPC8,-3.056028871144477
GMPR2,-3.053325644169098
CHID1,3.0531292509161823
TFB2M,3.0523471261220214
SERTAD2,-3.051918369886745
TTC19,-3.0511266808008934
FAM171A1,-3.05095373126053
SULT1A4,-3.0503687454915074
PLGRKT,-3.050208332747408
CCDC47,-3.04980031044327
EP300,-3.0489148003833497
BOK,3.048912924022404
NPC2,-3.0487518278511474
COQ4,-3.0480860349882
FBXO22,3.047119674747201
PER1,-3.0467382321764864
GCN1L1,3.046644711223784
ZNF621,3.0464770558115184
MTMR11,-3.0458783530367866
CPOX,3.0457340479286086
CDK5,3.0452965678933817
PAIP1,3.0434063597143872
NUP133,3.043288717144104
ERI1,3.0420734934661136
METAP1D,3.041430442093326
PSMB7,3.040443734808635
NSDHL,3.0396119502455305
BPNT1,-3.039309326532387
HCG18,3.039091887318547
TOMM20,3.037910202518827
GTF3C3,3.037736376588307
D2HGDH,-3.0371950314687286
IDS,-3.0368711738511216
RASSF5,-3.036457163400555
SLC44A4,-3.0364145317327575
VEGFA,3.036068866687676
ADCY3,3.0360144068726007
BUD31,3.0348767384817847
RAB27A,-3.0346893669496877
SACM1L,-3.034497604411396
JUND,-3.0341155829664093
TMEM183A,-3.034039203744076
VAMP3,-3.033543855509864
SRSF7,3.0309310582284805
GPNMB,-3.0301491237915457
FH,-3.0292115539256694
KLC2,3.0291311929159086
INSR,-3.0278224030056844
MRPL36,3.026976699332075
EXOSC4,3.0269096331979815
PIP4K2C,-3.0264740995278863
UTP11L,3.0260940549525115
PTBP1,3.025546571455575
HDAC5,-3.0250133914354924
PRR13,-3.023308177982341
IFFO2,3.0222197410285596
PEX11B,-3.0215552426602756
RINT1,3.0215125371460987
EXT1,-3.020916157149551
MTFR1,3.020796760079408
TBL2,3.0205444066637623
NDUFS1,-3.01939448182559
TRPC4AP,3.0189337772695968
MCFD2,3.0178808145541822
RFT1,3.016702707327164
ALS2,3.016615018106407
KPNB1,3.016153510675237
LOC100506054,3.014431681787177
TXNDC5,-3.014318095193664
HCCS,-3.011877927713112
STX6,3.011628433827104
MSC,3.0113491199669924
PRDX1,3.0111671870984296
NOTCH1,3.011088380490494
PSMD1,3.0106625443657564
MRPL27,-3.01047266418291
LDHA,3.010328146342485
PET112,-3.010307708560132
TTC31,-3.0098006453455786
TMEM117,3.0085878307726337
ADK,3.0083817877222727
MAT2B,-3.0072619383787793
"NADSYN1",-3.006470722161474
TNFRSF10B,3.0053364414992845
GAR1,3.0050530890291043
CSNK1E,3.004591579545199
COBL,-3.0038864690352187
FAM120B,-3.0027412468636916
POLM,3.00205720364634
MTRNR2L8,-3.001926344651428
TRAK1,-3.001130950400705
UAP1,-3.0001795347919096
ZNF131,2.9988180117003176
IFI27L1,-2.9985021231810896
DCUN1D2,2.997700403258176
SLC44A1,-2.9976124998017517
CCZ1B,2.9974403348334397
TDP1,2.996809164048784
PGRMC2,-2.995867243865411
ATP6V1H,2.9956360198388396
SFPQ,2.9921337330438953
MNAT1,2.9897084886100234
THOP1,2.9877919267227346
DOM3Z,2.9876849473384386
XRN1,-2.9876720926297335
ATP7B,2.987294217335544
RBM23,-2.987265749282571
INTS8,2.986491454309462
FAM174A,-2.9864359443526527
GALNT7,-2.985871389940209
SLC12A6,-2.985516139990474
DCLRE1A,2.9852961337386428
RAB40B,-2.9852037032773784
PTK7,2.985121276837736
ACADSB,-2.984433377666047
GMFG,-2.9838595914711177
HSP90AA1,2.983336606328524
FGD5-AS1,-2.9829771631802644
TMEM128,-2.982608676453516
PPP1CC,-2.98190713297631
VPS39,-2.981752011309795
FLI1,-2.9815577243122826
PDF,2.9812384893193613
SMEK1,-2.981194992238025
SETD7,2.9809490674303847
STX16,2.9808650514300035
HDAC8,2.980692249179282
CDK8,2.980636007955928
CCT6P3,2.980052462948297
BAG4,2.9800331008547407
FAM110C,-2.979968187070555
LIG1,2.979627613683431
TRIAP1,2.9780245851079252
USMG5,-2.977902076484201
SCFD2,2.9778488067252806
RBM39,2.977255483684592
KLF16,2.975064685896424
USP6NL,2.9738116782438926
FARSB,2.9732501846902974
MED4-AS1,2.973093914138997
PPP1R35,2.972866671894738
SKP2,2.9725492860609424
DCAF5,-2.9716514762728123
CHFR,-2.971261878449252
PTPMT1,2.970930020876581
TM2D3,-2.9706419658039627
SNX4,-2.9702301961689135
RPL35,2.9700834507845926
TNPO3,2.9685671841632972
PRC1,2.967713764361838
MTRNR2L2,-2.9668973496720983
MYBBP1A,2.9659122028156384
SLC35E2B,-2.9658392371168154
WAS,-2.963667025554397
ARL3,2.963473052866681
IPMK,-2.963078822891473
MCU,-2.962499417934893
PPP1R14B,2.959983027190729
CTPS2,2.9598275913861087
PAK4,-2.9594069886139516
FRAT2,-2.958316081401276
GTF2IRD2,-2.95712591476765
PRPF40B,2.9565039163568043
NDRG1,-2.9559120236883363
AKR1B1,-2.9552442424194982
PRKAR1B,2.955139289081054
FILIP1L,2.955101262295887
OAS1,-2.9540532599510647
TATDN3,-2.953790645042891
"NAP1L4",2.9535912013583823
FANCF,2.953217614803179
MEF2BNB,-2.953067242430214
FBLN2,-2.9513269992409534
CMAS,-2.950914445949423
WEE1,2.950272907764675
SYF2,-2.9502389657069754
ABI3,-2.9500651344760445
MAD2L2,2.949057991297546
GATC,2.9479774544369417
SEC11A,-2.947884563399404
PTPN11,2.947032908074276
ZNF91,-2.9452310919070097
AREG,2.94519110061935
RPL27A,2.9451002349381987
EIF2S1,2.9446786734931782
DHX32,-2.9444966673592905
MAGED1,2.944485573478819
ISG20L2,2.944258892061611
TEAD2,2.9442034814960567
PTP4A2,-2.944084858700836
SRP14,-2.943625417716094
GMFB,-2.943002680188441
COQ5,-2.9423313993906577
CNKSR3,-2.9418851069147474
BECN1,-2.9406239718222604
HBS1L,2.9399844657327123
BAZ2A,-2.9388841297425876
SLC41A1,2.938156981719205
REEP4,-2.9379774722766534
FAM102B,-2.9374101139661786
TICAM1,-2.9373917988767464
DGCR6L,-2.9356473185210534
SAMM50,-2.9347242495576125
SLC26A6,-2.93290079001232
FXYD5,2.9325805574547754
DNAJC24,2.931689899878732
BBS10,2.9314325407083714
STAM2,-2.9310783966000353
EPRS,2.931009681737305
NBEAL2,2.9309374097896375
B4GALT4,-2.9299420536543694
AVEN,2.929884913404975
ZYG11B,-2.92855006495625
GSR,-2.9284889771885867
BCL7A,2.9284064922987603
GALNTL4,2.9277916546304033
DHX36,2.927710048794542
"NABP2",2.927245165991591
HABP4,2.925647337969869
MLKL,2.9254932479921276
CDR2,2.925283160333337
CDC5L,2.923912025156988
SUV420H1,-2.9236973091477165
PPP1CA,-2.9236062610842843
ZDHHC3,-2.923035140621758
FBXW7,-2.9215396522603636
PIGV,-2.921383108561442
TBCA,2.921348999072667
UBE2H,2.920981014569825
APEX1,2.919356264191426
VPS26B,-2.919128582506756
SNRNP35,-2.9180869223979196
CROT,-2.9171983990400285
SHFM1,2.9151546860409407
DOK4,-2.9149666207488374
ZC3HC1,2.9142881768262514
GNAQ,-2.9126254435320837
SEMA4B,-2.9112607062387013
METAP2,2.9111927424117985
ZNF503,2.9107415724681704
CCDC159,-2.910165010449338
UBE2V2,2.910090860470615
RNASE6,-2.9098081092237864
ADAM19,2.909507715773339
LYSMD3,-2.9091862088596576
RALGAPA1,-2.909061794665227
LGALS3BP,-2.9089425449009
NDST2,-2.9080616677739464
GAB2,-2.906152746763992
TLK1,-2.9058789286994533
MBOAT7,-2.90485006929283
DGKD,-2.9044214233593015
SMURF1,2.903410860951444
TNIP2,-2.903369706004323
DDX11,2.9028568785309186
GIMAP4,-2.9024263698280826
RARS,2.9019387393789304
PDIA4,2.9017571126990966
DPM2,2.901109288456357
SLC3A2,2.901031093918368
ZNF276,-2.899112649981798
SLC35A1,-2.8975432004018087
BLVRB,-2.8970764828499806
MRPS10,2.896696214467731
AMOTL2,2.896399438878735
TUBGCP2,-2.895963813474125
RNPS1,2.895720237757222
MAN2B1,-2.89497106935397
KIAA1429,2.8948394303824814
KRI1,2.8943490976484783
PPP2R4,2.8939294040817964
PRKD2,-2.8937868532592557
MIPEP,2.8933948444578252
CCDC69,-2.8933387298984408
ACOT2,-2.893159591311249
SLC35B3,-2.8927110981418904
FAHD1,-2.892440467480115
POLR3F,2.8923481926165753
RPL36A,2.8918755151258853
RFXAP,2.8917869943091086
BLNK,-2.891367765489742
SLC38A10,-2.891073119725702
SLC52A2,2.891005302208589
MAN2B2,-2.8906213331833515
C1QA,-2.8901546254996133
ZNF562,2.8877362523548467
SWI5,2.887273394025941
KHDRBS3,2.8867021939121185
LSM12,2.886536354112133
UBQLN1,2.886379020692752
FBXL3,-2.885839016794522
VASN,2.8853803242396734
CHMP7,-2.8851817613914386
POU2F1,2.8849462147110176
WLS,-2.883803329125983
HCFC1,2.883715086418967
TIMM23,2.8815646599488214
MIS18A,2.881432499279956
SBNO2,2.8794546281296833
ZCCHC10,-2.8793118407469005
TIMM21,-2.8773563528035058
IQCB1,2.8770401055611345
ZHX1,-2.87689066331612
MMP9,2.876562873246187
ACVR1B,-2.876455606932235
SPTSSA,-2.8764366875282636
PARP2,2.876172128352985
IFT52,2.873322416393738
SMAD2,-2.871558002845343
SLC39A13,2.869630881426346
SNRPB,2.8687287052564114
LRRC8D,-2.8682338742938804
SOCS7,2.8663220131325144
COG5,2.8648767768789596
PTPN6,-2.8646066300983146
WDFY2,2.863441967277694
ZNF207,2.863149849770768
ENOSF1,-2.862641017924382
B4GALT2,2.862271120786697
HERC1,-2.862217676321493
PSMD7,2.86216729553754
KDM1A,2.862113114495383
DHX33,2.860543486922298
FAM13B,-2.8602005317834784
AMDHD2,-2.860015456700592
ZNRD1,2.8599338306840982
MON2,-2.8595235387616005
ZBTB39,2.858661037844868
ZNF511,2.858394040144553
BZW2,2.857844582768617
FBN1,2.857637248710408
UBAC2,2.857617838548689
MGAT1,-2.857532561045171
BANF1,2.8574824212863383
CCDC61,-2.857073326940306
SNRPA1,2.8567333437008604
MUS81,-2.8562134047042664
CORO2A,-2.855121628797613
NCOA7,2.8528982613777276
RPL7,2.852643206731034
TAF4,2.8512482186294923
CTNNB1,2.850985762528384
ERO1L,2.850765554804931
GPR89B,2.8507005932316543
KIAA0240,-2.8500651925045433
INF2,-2.8496201293440517
TRAF2,2.8495286594531533
TMEM167B,-2.8486970645069625
MED29,-2.846694779710934
CISD3,-2.8448940884468628
ABI2,2.843585170908625
DENND3,-2.8434248923975645
SNRK-AS1,-2.842615940598643
HIST3H2A,2.8401179245628922
SS18L1,2.8393235833188655
RNF5P1,-2.8390291795167752
RUSC2,2.838753995869305
TMBIM6,-2.8384116266868604
CYB5D2,-2.837527434964257
RPL7A,2.8366787949856307
DBR1,2.8365968413409997
NUP54,2.836445060491307
DEF8,2.835603125905868
CD14,-2.835247753368147
BTBD7,-2.835052725462555
TRRAP,2.834928281220834
RAI14,2.8347223824558525
GMIP,-2.834690994442824
MZF1,-2.8341764335253568
EIF1AX,2.833709906481541
PCMTD2,2.8335330747072924
PEX19,-2.832377018991079
FRYL,-2.8312497631566744
PECR,-2.8308393277502004
ANTXR1,2.830797925830214
MARS,2.830637523824072
MAP3K2,-2.829662054964013
ZNF24,-2.829569229337921
SMC1A,2.8283648713753924
IL2RG,-2.827936324175916
PLA2G16,2.8273304325302338
ACSF3,-2.827270745761898
WDR1,-2.8270352486035786
LOC729013,-2.827003880321035
GADD45A,-2.8266707531381776
AKR1C3,-2.825822088553122
PDAP1,2.8241623242268097
ARMCX3,2.824089344659772
CD93,2.824086707869902
LMF2,-2.823636679636088
TP53TG1,-2.823435237315347
USP5,2.82340836336742
FOXN2,2.8233970630074894
THOC2,2.8233809851234066
SGSM2,-2.8232684068734692
PIAS1,-2.823041144503022
ABHD14B,-2.823024755473992
TCTN1,2.8227515669259122
EPS8L2,-2.822015163555574
ZNF343,2.821405636697317
STK36,2.820616778328089
LZIC,-2.8203860659185067
IFT57,-2.8202538203300382
SNRNP200,2.8200390200936805
KAT5,-2.8199723292962675
"NAPRT1",-2.8197938112864374
BACE1,2.8193362761004583
GGPS1,2.8176462446072836
PPP4R1,-2.816803689687725
RMND5B,-2.8167032143477617
FIG4,-2.816617632588095
BRMS1L,2.816491380399927
POC1B,2.8148697328268337
ZFP64,2.814291540698233
B9D1,2.8127892826707974
EXTL2,2.8123556943594363
ANO6,2.812129382153521
MIB2,-2.8120624224603943
IQSEC2,-2.8114088951614953
LPCAT1,2.8108209193711144
CD46,2.810649507328111
LEPREL4,2.8102097212288286
TRMT61A,2.809843793193208
CDKAL1,2.809377506318264
TELO2,2.8089442331533374
RNASEK,-2.8084518381434362
LOH12CR1,2.807170863897141
DYNC1LI1,2.8042562047329986
ASAH1,-2.8027853255718687
SLC45A3,-2.802190028879087
GTF2I,2.8018817786052606
SPG7,-2.8010812389379516
NUSAP1,2.8004757311545965
CCDC3,2.7995024986979935
HNRNPK,2.7986326281203655
IFI44,2.7977273456104523
CHMP5,-2.796337074315326
C2,2.7955996973586603
LSM7,2.7955440147717487
CD302,-2.7950159485306614
RRNAD1,-2.7948287261718248
TPRN,-2.794707224853621
ATAD3B,2.7946548949589727
KIDINS220,-2.7939563844605946
NECAP1,-2.7923636782122387
GYG1,2.792121577723686
POLR3A,2.7920022562949938
WIZ,2.7911978732693163
MRPL4,2.7911718871226747
TRAF3IP1,2.7903273087172376
NNMT,2.789708847789052
LXN,-2.789611857476408
RPS2,2.7882312620264087
PFAS,2.788048487563515
AGAP3,2.787701070804208
PI4KB,-2.7874699848449223
CCDC115,-2.786196055642641
