"","X","source","target","weight"
"24984",28915,"IRF1","LOC100624472",1
"24985",28916,"IRF1","T",1
"24986",28917,"","LOC100521731",1
"24987",28918,"TFAP2A","HMOX1",1
"24988",28920,"FOS","Hpcal1",1
"24989",28921,"LOC100513081","HSPA4",1
"24990",28923,"POU3F2","",1
"24991",28924,"LOC100738392","OXT",1
"24992",28925,"PITX2","LOC100155786",1
"24993",28926,"PITX2","LOC100523377",1
"24994",28927,"","TKT",1
"24995",28928,"FOS","T",1
"24996",28929,"FOS","LOC100623668",1
"24997",28930,"Yy1","Surf2",1
"24998",28931,"IRF1","ODC",1
"24999",28932,"HES1","EPO",1
"25000",28934,"LOC100737591","Cntn2",1
"25001",28937,"EGR2","Cntn2",1
"25002",28938,"LOC100624472","NPY",1
"25003",28940,"SP1","",1
"25004",28941,"RBPJ","FCER1G",1
"25005",28942,"WT1","LOC100624472",1
"25006",28945,"HNF1A","",1
"25007",28946,"LOC100516014","",1
"25008",28949,"Myc","CDK1",1
"25009",28950,"FOS","LCK",1
"25010",28951,"FOS","NQO1",1
"25011",28953,"LOC100525383","POSTN",1
"25012",28954,"","POSTN",1
"25013",28955,"Jund","POSTN",1
"25014",28956,"FOS","",1
"25015",28957,"Yy1","LOC100525680",-1
"25016",28958,"","IL-6",1
"25017",28959,"","LOC100515564",1
"25018",28960,"USF1","ALB",1
"25019",28965,"","LOC100518817",1
"25020",28967,"LOC100523307","GLUL",1
"25021",28968,"SP1","ITGAM",1
"25022",28969,"LOC396709","LOC100521817",1
"25023",28970,"FOXA1","TAT",1
"25024",28971,"FOXA2","TAT",1
"25025",28972,"FOS","ODC",1
"25026",28973,"NEUROD1","ITGAL",1
"25027",28974,"LOC100627849","LOC100627849",1
"25028",28975,"LOC100520162","ADRA1D",1
"25029",28976,"RARG","LOC100514136",1
"25030",28977,"LOC100627512","LOC100514136",1
"25031",28978,"SP1","LOC100739007",-1
"25032",28979,"MYOD1","ADRA1D",1
"25033",28980,"NFE2L2","TFAM",1
"25034",28981,"FOS","ALB",1
"25035",28982,"","PRL",1
"25036",28983,"Yy1","CSN2",-1
"25037",28984,"FOS","LOC100737684",1
"25038",28985,"LOC100512363","PTPRC",1
"25039",28986,"HNF1A","LOC100521480",-1
"25040",28987,"LOC100738392","LOC100622441",1
"25041",28988,"ATF2","",1
"25042",28989,"","CYP1A2",1
"25043",28990,"TFAP2A","MYOD1",1
"25044",28993,"","IL-5",1
"25045",28994,"Jund","IL-5",1
"25046",28995,"SP1","NPY",1
"25047",28996,"NOR-1","GUSB",1
"25048",28997,"MYOD1","FASTK",1
"25049",28999,"Nfkb1","CSF2",1
"25050",29000,"T","B3gnt9",1
"25051",29001,"POU2F1","FGF4",1
"25052",29002,"","",1
"25053",29003,"","MBF1",1
"25054",29004,"NR5A2","AKR1A1",1
"25055",29006,"LOC100515914","Myc",1
"25056",29007,"CREB1","PENK",1
"25057",29008,"NR1H4","TNFRSF11B",1
"25058",29009,"PITX2","LOC100628107",1
"25059",29011,"Myc","",1
"25060",29012,"LOC100624472","LOC100623668",1
"25061",29013,"FOS","POSTN",1
"25062",29014,"LOC100624472","POSTN",1
"25063",29015,"NR2F2","OXT",1
"25064",29016,"GATA1","KLF1",1
"25065",29017,"","IGBP1",1
"25066",29018,"","ITGAL",1
"25067",29019,"MYB","HSPA4",1
"25068",29020,"T","IFNG",1
"25069",29022,"","LOC100738589",-1
"25070",29023,"USF1","LOC100738589",1
"25071",29024,"Cebpd","LOC100525680",1
"25072",29026,"CEBPA","COL3A1",-1
"25073",29027,"FOS","LOC100623584",1
"25074",29028,"LOC100624472","LOC100623584",1
"25075",29029,"LOC100624472","IGF1",1
"25076",29033,"MYOD1","LOC100157073",1
"25077",29034,"","LOC100152567",1
"25078",29035,"","LOC100152567",1
"25079",29036,"LOC100513081","Cd74",1
"25080",29037,"","MXD1",1
"25081",29038,"RFX1","RPL30",1
"25082",29039,"POU1F1","TRH",1
"25083",29040,"Cebpd","TF",1
"25084",29043,"LOC100736643","IL2",1
"25085",29044,"EGR1","RB1",1
"25086",29045,"","RB1",1
"25087",29046,"SP1","ATP1A2",1
"25088",29047,"LOC100515914","",1
"25089",29048,"ETV4","ETS1",1
"25090",29049,"POU2F1","ETS1",1
"25091",29050,"Pou2f2","ETS1",1
"25092",29051,"TFAP2A","ETS1",1
"25093",29052,"Nfkb1","CKM",1
"25094",29053,"TP53","Nfkb1",1
"25095",29054,"LOC100152487","C920025E04Rik",-1
"25096",29055,"FOS","",1
"25097",29056,"MYB","T",1
"25098",29057,"","ASIP",1
"25099",29058,"","MYOG",1
"25100",29059,"Rxra","TGFB1",1
"25101",29061,"EGR2","PN-1",1
"25102",29062,"LOC100516906","PN-1",1
"25103",29063,"MYB","CDK1",1
"25104",29064,"SP1","CDK1",1
"25105",29065,"","CRH",1
"25106",29066,"TFAP2A","Myc",1
"25107",29067,"MYOG","DES",1
"25108",29068,"","SERPINH1",1
"25109",29069,"HMGA1","NFATC2",1
"25110",29070,"CEBPA","INSR",1
"25111",29071,"LOC100518609","",1
"25112",29072,"Nfkb1","ASIP",1
"25113",29073,"Nfkb1","PLAU",1
"25114",29074,"","OTC",1
"25115",29075,"PITX2","RBP2",1
"25116",29076,"NR2F6","POU5F1",-1
"25117",29077,"HNF1A","APOA1",-1
"25118",29079,"Myc","",1
"25119",29081,"LOC100737684","AR",1
"25120",29082,"Snai1","LOC100517068",-1
"25121",29083,"HNF4A","ACADM",1
"25122",29085,"","Rps14",1
"25123",29086,"LOC100737684","MGP",1
"25124",29087,"LOC100620437","MLC2V",1
"25125",29088,"LOC100738718","MLC2V",1
"25126",29089,"","Gm6251",1
"25127",29090,"Myc","LOC100523731",1
"25128",29092,"CEBPA","",1
"25129",29093,"LOC100516014","",1
"25130",29095,"LOC100525580","LOC100624472",1
"25131",29097,"ZNF410","TGFA",1
"25132",29098,"","RB1",1
"25133",29099,"RELA","",1
"25134",29100,"CEBPA","APOA2",1
"25135",29101,"LOC100525580","APOA2",1
"25136",29102,"HNF1A","APOA2",1
"25137",29103,"LOC100624472","CRH",1
"25138",29104,"NFIX","LOC100623668",1
"25139",29105,"","CYP21A2",1
"25140",29106,"Foxd2","ADRA1B",1
"25141",29107,"Fosb","PENK",1
"25142",29108,"SP1","CKM",1
"25143",29109,"VDR","LOC396709",1
"25144",29114,"MYF5","DES",1
"25145",29115,"MYF6","DES",1
"25146",29116,"T","DES",1
"25147",29117,"TP53","TKT",1
"25148",29119,"SP1","HMBS",1
"25149",29120,"Cebpd","",1
"25150",29121,"MYOD1","FOS",-1
"25151",29122,"","CYP19A1",1
"25152",29123,"LOC396709","LOC100623966",1
"25153",29125,"MYOD1","PRKACA",1
"25154",29126,"MYF5","PRKACA",1
"25155",29127,"LHX2","TFAP2A",1
"25156",29128,"LOC100738994","ADM",1
"25157",29129,"LOC100738994","TFAP2A",1
"25158",29130,"LOC396709","NEUROD1",1
"25159",29131,"LOC396710","LOC100621099",1
"25160",29132,"LOC396710","TAF2",1
"25161",29133,"","LOC396710",1
"25162",29134,"","TAF2",1
"25163",29135,"LOC100526032","CKM",-1
"25164",29136,"MYOG","LOC100623607",1
"25165",29137,"MYOG","LOC100521706",1
"25166",29138,"","LOC100623607",1
"25167",29139,"PGR","",-1
"25168",29142,"TP53","",1
"25169",29143,"WT1","LOC100739007",1
"25170",29144,"WT1","SP1",1
"25171",29145,"","STMN1",1
"25172",29146,"MYF6","FGF2",1
"25173",29148,"EGR1","",1
"25174",29149,"LOC100738718","",1
"25175",29150,"","",1
"25176",29151,"MYOG","LOC100519843",1
"25177",29153,"","WT1",1
"25178",29154,"C-ERBA-B1","GTF2B",1
"25179",29155,"EGR1","NPPA",1
"25180",29156,"Yy1","CKM",1
"25181",29158,"NFE2","Hbb-bh1",1
"25182",29160,"LOC100624472","PTHLH",1
"25183",29161,"LOC100518190","C920025E04Rik",1
"25184",29163,"Foxg1","",-1
"25185",29164,"NR2E1","LOC100737280",1
"25186",29165,"FOXA1","",1
"25187",29166,"POU1F1","LOC100158185",1
"25188",29167,"","IL2",-1
"25189",29168,"NOR-1","IDO1",1
"25190",29170,"GATA1","",1
"25191",29172,"","POMC",1
"25192",29175,"AR","PTHLH",1
"25193",29176,"TFAP2A","CA2",1
"25194",29177,"FOS","BTK",1
"25195",29178,"PBX1","LOC100623111",1
"25196",29179,"","MMP12",1
"25197",29180,"POU1F1","HSPA9",1
"25198",29184,"LOC100738308","SNAP91",1
"25199",29185,"LOC100624472","TKT",1
"25200",29186,"","USP7",1
"25201",29187,"ELF1","RB1",1
"25202",29188,"HES1","S100A9",1
"25203",29189,"NOR-1","LOC100737768",1
"25204",29190,"SP1","PDIA3",1
"25205",29191,"FOS","Grp",1
"25206",29192,"","GATA1",1
"25207",29193,"","NAT9",1
"25208",29194,"LOC100738189","",1
"25209",29195,"","TP53",-1
"25210",29198,"","TOP1",1
"25211",29200,"Yy1","CSF2",1
"25212",29201,"FOS","LOC100520655",1
"25213",29202,"RELA","LOC100520655",1
"25214",29207,"WT1","LOC100518302",1
"25215",29209,"Nfkb1","CXCL14",1
"25216",29210,"","",1
"25217",29211,"","PTHLH",1
"25218",29212,"RUNX1","BGLAP",1
"25219",29213,"","LOC100739334",1
"25220",29214,"USF1","APP",1
"25221",29215,"REL","LYZ",1
"25222",29216,"RELA","LYZ",1
"25223",29217,"HNF4A","TF",1
"25224",29218,"TP63","IFNG",1
"25225",29219,"","CSF1R",1
"25226",29221,"MYOD1","Ins2",1
"25227",29223,"NOR-1","",1
"25228",29226,"SP1","CCK",1
"25229",29227,"","CCK",1
"25230",29228,"USF1","CCK",1
"25231",29229,"","EGR2",-1
"25232",29230,"","C920025E04Rik",1
"25233",29231,"AR","MMP9",1
"25234",29232,"CEBPA","SLC9A1",1
"25235",29233,"Cebpd","SLC9A1",1
"25236",29234,"AR","",1
"25237",29235,"SP1","",1
"25238",29236,"","CSF1R",1
"25239",29237,"C-ERBA-B1","ASS1",1
"25240",29242,"Pou2f2","BTK",1
"25241",29243,"Pou2f2","",1
"25242",29244,"Mafa","CASP1",1
"25243",29245,"LOC100521731","KITLG",1
"25244",29246,"LOC100623612","MAPK1",-1
"25245",29247,"LOC100623612","MLC2V",-1
"25246",29248,"APEX1","LOC100152722",1
"25247",29256,"Myc","LOC100620258",1
"25248",29257,"NFKB2_TV2","MAPRE1",1
"25249",29258,"FOXA2","LOC100515541",1
"25250",29259,"","NPPA",1
"25251",29260,"LOC396710","LOC100736902",1
"25252",29261,"NEUROD1","LOC100038019",1
"25253",29262,"KAT5","TAT",1
"25254",29263,"","",1
"25255",29264,"TFAP2A","ADAMTS7",1
"25256",29265,"TFAP2A","LOC100621099",-1
"25257",29266,"LOC100525580","LOC100738211",1
"25258",29267,"Fosb","BGLAP",1
"25259",29268,"HNF4A","LOC100628107",1
"25260",29269,"CDX2","CA1",1
"25261",29270,"LOC100522513","CA1",1
"25262",29271,"RELA","LOC100157073",1
"25263",29272,"Nfkb1","LOC100157073",1
"25264",29273,"SP1","ADRA2A",1
"25265",29274,"LOC100627877","LOC100738422",1
"25266",29275,"TP53","KRT8",1
"25267",29276,"MYB","LOC100623143",-1
"25268",29277,"Tef","ALB",1
"25269",29278,"","LOC100521480",1
"25270",29279,"","LOC100623584",1
"25271",29280,"Jund","LOC100521480",1
"25272",29281,"Jund","LOC100623584",1
"25273",29282,"LOC396709","WNT1",1
"25274",29283,"LOC100518227","TFRC",1
"25275",29284,"Snai1","HSPA4",-1
"25276",29285,"SP1","ALDOC",1
"25277",29286,"","LOC100515788",1
"25278",29287,"HNF4A","",1
"25279",29288,"","LOC100156489",1
"25280",29290,"LOC100624472","LOC100623303",1
"25281",29291,"","LOC100739007",-1
"25282",29292,"LOC100621341","HNF1B",1
"25283",29293,"NR2F2","HNF1B",1
"25284",29294,"PITX2","HNF1B",1
"25285",29295,"LOC100621341","HNF1A",1
"25286",29296,"PITX2","HNF1A",1
"25287",29297,"WT1","LOC100154395",1
"25288",29298,"IRF1","LOC100523731",1
"25289",29299,"BCL11B","LGALS3",1
"25290",29301,"LOC100737684","GHRHR",1
"25291",29303,"LOC396709","GNRH1",1
"25292",29304,"EGR2","LOC100521989",1
"25293",29305,"LOC100625305","DES",1
"25294",29306,"LOC100525580","PRKACA",1
"25295",29307,"TP53","NPPA",1
"25296",29308,"LOC100738189","XBP1",-1
"25297",29309,"FOS","Bloc1s3",1
"25298",29310,"LOC100521411","LOC100623111",1
"25299",29311,"NOR-1","LOC100623111",1
"25300",29312,"","",1
"25301",29313,"TP53","LOC100515541",1
"25302",29314,"CEBPZ","",1
"25303",29315,"BCL11A","",1
"25304",29316,"RXRB","RBP1",1
"25305",29317,"POU2F1","CYP1A1",-1
"25306",29318,"WT1","SLC10A4",1
"25307",29321,"","IGF1",1
"25308",29322,"MXI1","ODC",-1
"25309",29323,"MXD1","",-1
"25310",29324,"MXI1","",-1
"25311",29325,"LOC100621582","POLR1E",1
"25312",29327,"NFE2","ASIP",1
"25313",29328,"","LAMB1",1
"25314",29330,"STAT3","FCGR1A",1
"25315",29331,"ARNT","Mmp10",1
"25316",29332,"","Ear5",1
"25317",29333,"HES1","Ear5",1
"25318",29334,"TP53","MAP3K14",1
"25319",29335,"LOC100737684","CA2",1
"25320",29336,"LHX2","LOC100623303",1
"25321",29337,"EZH2","",-1
"25322",29338,"","LOC100622081",1
"25323",29339,"FOS","LOC100623303",1
"25324",29340,"BCL3","RB1",1
"25325",29342,"","LOC100155631",1
"25326",29343,"ZFX","H2-Q2",1
"25327",29344,"ZFX","C920025E04Rik",1
"25328",29345,"","H2-Q2",1
"25329",29346,"Dlx4","IFNB1",-1
"25330",29347,"Dlx4","LOC100622266",-1
"25331",29348,"Yy1","HCFC1",1
"25332",29349,"","LOC100626465",1
"25333",29350,"","LOC100626465",1
"25334",29351,"LOC100621629","LOC100626465",1
"25335",29352,"","LOC100626465",1
"25336",29353,"POU5F1","PDGFRB",1
"25337",29355,"SP1","MPO",1
"25338",29356,"DDIT3","DDIT3",-1
"25339",29357,"USF1","DCN",1
"25340",29359,"C-ERBA-B1","Rps14",1
"25341",29360,"Gm1862","",1
"25342",29361,"","IFNB1",1
"25343",29362,"LOC396709","APOA2",1
"25344",29363,"STAT3","LBP",1
"25345",29364,"EGR2","NAB1",1
"25346",29366,"REL","LOC100624472",1
"25347",29367,"CEBPA","COMT",1
"25348",29368,"GATA1","EPO",1
"25349",29369,"","TAT",1
"25350",29370,"MXD1","HSPA4",-1
"25351",29371,"","MPO",1
"25352",29372,"AR","FCGR1A",1
"25353",29373,"STAT5A","FCGR1A",1
"25354",29374,"STAT5B","FCGR1A",1
"25355",29375,"LOC100738308","LOC100518821",1
"25356",29376,"REL","LOC100525406",1
"25357",29377,"FOS","NFKBIA",1
"25358",29378,"LOC100624472","NFKBIA",1
"25359",29380,"","",1
"25360",29381,"Tcf12","GAP43",1
"25361",29382,"","GAP43",1
"25362",29383,"FOS","CTNND1",1
"25363",29385,"POU3F2","OXT",1
"25364",29386,"LOC100737124","OXT",1
"25365",29387,"POU3F4","OXT",1
"25366",29388,"LOC100526032","TNF",-1
"25367",29389,"GCS","LOC100517068",-1
"25368",29390,"GCS","",-1
"25369",29391,"Jund","LOC100517273",1
"25370",29392,"MITF","LOC100524008",1
"25371",29393,"MITF","HP",1
"25372",29395,"FOXM1","CYP2B22",1
"25373",29396,"LOC100152845","CYP2B22",1
"25374",29397,"HNF1A","CYP2B22",1
"25375",29398,"UBP1","CYP2B22",1
"25376",29399,"","TGFA",1
"25377",29400,"LOC100737684","",1
"25378",29401,"POU2F1","TSH-BETA",-1
"25379",29402,"GATA4","LOC100519843",1
"25380",29403,"ALX1","PRL",1
"25381",29404,"LOC100523307","LOC100525334",1
"25382",29405,"","LOC100522182",1
"25383",29406,"Cebpd","LOC100522182",1
"25384",29408,"ELF1","BLK",1
"25385",29409,"ELF1","CD79A",1
"25386",29410,"ELF1","",1
"25387",29411,"LOC100514064","CD79A",1
"25388",29412,"LOC100514064","",1
"25389",29413,"LOC100627682","Il1rn",1
"25390",29414,"TFAP2A","LOC100519635",-1
"25391",29415,"TFAP2A","LOC100518251",1
"25392",29416,"PAX2","WT1",1
"25393",29417,"C-ERBA-B1","SERPINC1",1
"25394",29418,"USF1","LOC100517816",1
"25395",29419,"LOC100512363","ADRB1",-1
"25396",29420,"","SLC9A1",1
"25397",29421,"","IL2",-1
"25398",29422,"","TNF",-1
"25399",29423,"EGR1","LOC100620549",1
"25400",29424,"SP1","LOC100620549",1
"25401",29427,"PITX2","",1
"25402",29428,"","TKT",1
"25403",29429,"Myc","TKT",1
"25404",29430,"POU3F4","POU3F4",1
"25405",29432,"LOC100153673","LOC100515564",-1
"25406",29433,"FOS","LOC100521017",1
"25407",29434,"IRF2","GP91-PHOX",1
"25408",29435,"AR","MMP1",1
"25409",29436,"POU1F1","C-ERBA-B1",1
"25410",29437,"","FDPS",1
"25411",29438,"Nfkb1","RB1",1
"25412",29439,"ELK3","PRL",1
"25413",29441,"LOC100525383","DCN",1
"25414",29442,"","DCN",1
"25415",29443,"CEBPA","C6",1
"25416",29444,"RELA","",1
"25417",29445,"MYBL1","GATA1",1
"25418",29446,"MYB","GATA1",1
"25419",29447,"E2F4","",-1
"25420",29448,"","",1
"25421",29449,"AR","TKT",1
"25422",29450,"","CEND1",1
"25423",29451,"","Gm5593",1
"25424",29452,"LOC100521317","IL28B",1
"25425",29454,"LOC100627682","IL4R",1
"25426",29455,"TP63","LGALS1",1
"25427",29456,"","TSH-BETA",1
"25428",29457,"","TXN",1
"25429",29458,"HIF1A","HSPCB",1
"25430",29459,"MYOG","LOC100621099",1
"25431",29460,"","RNASE1",1
"25432",29461,"Neurod2","GAP43",1
"25433",29462,"Neurod2","Neurod2",1
"25434",29463,"FOXM1","TAT",1
"25435",29464,"","MBP",1
"25436",29465,"LOC100152845","CAMK4",1
"25437",29466,"AR","DNASE1",1
"25438",29467,"","TIMP-3",1
"25439",29468,"PBX1","A2M",1
"25440",29469,"LOC100155518","",-1
"25441",29470,"PBX1","FCGR1A",1
"25442",29471,"LOC100522513","LOC100520838",1
"25443",29472,"LOC100511417","LOC100520838",1
"25444",29473,"","LOC100511417",1
"25445",29474,"HR","LOC100627297",1
"25446",29477,"","CD3E",1
"25447",29478,"HNF1A","CD3E",1
"25448",29479,"C-ERBA-B1","LOC100158185",1
"25449",29480,"LOC100624472","PDYN",1
"25450",29481,"SP1","RYR2",1
"25451",29482,"AR","GOT1",1
"25452",29483,"XBP1","RANBP1",1
"25453",29484,"XBP1","RB1",1
"25454",29485,"Mzf1","Mzf1",1
"25455",29486,"Myc","LOC100153273",1
"25456",29487,"EGR1","TNFRSF1B",1
"25457",29488,"FOS","CDK4",1
"25458",29489,"","NME1",1
"25459",29490,"CEBPA","ADRB2",-1
"25460",29491,"TP53","TYR",1
"25461",29492,"POU2F1","OPRM1",-1
"25462",29493,"SRF","AR",1
"25463",29494,"AR","LOC100621425",1
"25464",29495,"PDX1","LOC100623668",1
"25465",29496,"PDX1","Gykl1",1
"25466",29497,"","Gykl1",1
"25467",29499,"HR","LAMB1",1
"25468",29500,"LOC100523307","LAMB1",1
"25469",29501,"LOC100737684","LOC100515427",1
"25470",29502,"LOC100737684","PTH",1
"25471",29503,"","Ins2",1
"25472",29504,"LOC100153846","MYOD1",-1
"25473",29505,"RUNX1","T",1
"25474",29506,"POU3F4","LOC100627297",1
"25475",29507,"TP53","IL4",1
"25476",29508,"LOC100624472","CYP2B22",1
"25477",29509,"","LOC100520100",1
"25478",29510,"LOC100737684","PTGFR",1
"25479",29512,"MYOG","ACTB",1
"25480",29513,"Gm1862","MAPK14",1
"25481",29514,"Gm1862","",1
"25482",29515,"AR","",1
"25483",29516,"AR","NF1",1
"25484",29517,"ETS1","LOC100518694",1
"25485",29518,"ELF1","LOC100518694",1
"25486",29521,"ESR2","LOC100152567",1
"25487",29522,"ONECUT1","",1
"25488",29523,"Yy1","LOC100623111",1
"25489",29524,"","LOC100623111",1
"25490",29525,"TP53","DDIT3",1
"25491",29526,"ELK3","KRT8",1
"25492",29527,"HSF2","ALB",1
"25493",29528,"MXD1","IGHMBP2",-1
"25494",29529,"ETV4","LOC100522394",1
"25495",29530,"ERG","LOC100522394",1
"25496",29531,"WT1","SDC1",1
"25497",29532,"LOC100521731","Cd74",1
"25498",29533,"LOC100521731","LOC100624130",1
"25499",29534,"LOC100521731","LOC100517435",1
"25500",29535,"HMGA1","FCGRT",1
"25501",29536,"T","",1
"25502",29537,"EGR1","IFNG",1
"25503",29538,"LOC100512363","ACE",1
"25504",29539,"LOC100737684","PENK",1
"25505",29540,"","A2M",1
"25506",29541,"LOC100624472","LOC100520655",1
"25507",29542,"","",-1
"25508",29543,"","",-1
"25509",29544,"LOC100521780","HDC",-1
"25510",29545,"NFE2","HDC",1
"25511",29546,"LOC100621629","IGF1",1
"25512",29547,"CEBPZ","HSPA5",1
"25513",29548,"CEBPZ","HNRNPC",1
"25514",29549,"NEUROD1","LOC100737768",1
"25515",29550,"REL","BTK",1
"25516",29551,"NFE2","TYMS",1
"25517",29552,"LOC100525580","SOD1",1
"25518",29553,"","Jund",1
"25519",29554,"","SLC2A2",1
"25520",29555,"SP1","LOC100624812",1
"25521",29557,"ETS1","MET",1
"25522",29558,"Spib","BTK",1
"25523",29559,"HMGA1","LOC100515419",1
"25524",29560,"HMGA1","CSF2",1
"25525",29561,"FOS","NF1",1
"25526",29562,"FOS","USP7",1
"25527",29563,"","NF1",1
"25528",29564,"EGR1","LOC100738968",1
"25529",29565,"EGR1","",1
"25530",29566,"LOC100516906","IL1A",1
"25531",29567,"LOC100516906","MAPK1",1
"25532",29568,"LOC100516906","LOC100738968",1
"25533",29569,"LOC100516906","",1
"25534",29570,"","IL1A",1
"25535",29571,"","MAPK1",1
"25536",29572,"","",1
"25537",29573,"Maf","RHO",1
"25538",29574,"","TNF",1
"25539",29575,"NFIX","TNF",1
"25540",29576,"","LOC100736902",1
"25541",29577,"HNF4A","CFB",1
"25542",29579,"PBX1","BAX",1
"25543",29581,"FOXA2","IGF1",1
"25544",29582,"FOXM1","IGF1",1
"25545",29583,"Pou2f2","",1
"25546",29585,"POU2F1","POU1F1",-1
"25547",29586,"LOC100623912","KAT2B",1
"25548",29587,"","GAST",1
"25549",29588,"NR4A2","BTAF1",1
"25550",29589,"ELF1","IL2",1
"25551",29590,"","",1
"25552",29591,"","",1
"25553",29592,"","PROC",1
"25554",29593,"NFIX","PROC",1
"25555",29594,"SP1","VIP",1
"25556",29596,"WT1","ATP7A",1
"25557",29597,"SP1","SLA-DQB1",1
"25558",29598,"SP1","LOC100620928",1
"25559",29599,"LOC100525580","PECAM1",1
"25560",29600,"EGR1","PECAM1",1
"25561",29601,"LOC100625253","PECAM1",1
"25562",29602,"TFAP2A","PECAM1",1
"25563",29603,"Yy1","PECAM1",1
"25564",29604,"EGR1","Cd74",1
"25565",29605,"EGR1","",1
"25566",29606,"LOC100516014","TXNRD2",1
"25567",29607,"WT1","",1
"25568",29608,"ERG","MMP-13",1
"25569",29609,"ERG","MMP3",-1
"25570",29610,"","MMP3",1
"25571",29611,"TBX15","TP53",-1
"25572",29612,"","A2M",1
"25573",29614,"SP1","NR3C2",1
"25574",29615,"","TP53",-1
"25575",29616,"LOC100525383","NQO1",-1
"25576",29617,"","DBI",1
"25577",29618,"APEX1","MGMT",1
"25578",29619,"APEX1","LOC100525334",1
"25579",29620,"APEX1","LOC100526021",1
"25580",29621,"LOC100526130","PLAU",1
"25581",29622,"LOC100621006","CHAT",-1
"25582",29623,"","RBP4",1
"25583",29624,"LOC100513081","LOC100525028",1
"25584",29625,"ELF1","HSPA5",1
"25585",29626,"Yy1","HSPA4",1
"25586",29627,"Yy1","LOC100739180",1
"25587",29628,"LOC100516083","GATA2",-1
"25588",29630,"STAT5A","",1
"25589",29631,"Myc","LOC100739007",1
"25590",29632,"LOC100621629","LOC100739007",1
"25591",29634,"HMGA1","",1
"25592",29635,"LOC100736643","POMC",1
"25593",29636,"HR","",1
"25594",29638,"LOC100512363","PRL",1
"25595",29639,"TFAP2A","LOC100738421",1
"25596",29640,"TP63","PDIA6",1
"25597",29641,"LOC100624472","IL4",1
"25598",29642,"FOS","GAST",1
"25599",29644,"LOC100520162","LOC100521817",1
"25600",29645,"Gm1862","PKD1",1
"25601",29646,"Mnt","LOC100518251",-1
"25602",29647,"","LOC100520838",1
"25603",29648,"ELK3","APOA1",1
"25604",29649,"LOC396709","LOC100512643",1
"25605",29650,"","LOC100622167",1
"25606",29651,"Gm1862","DBH",1
"25607",29652,"MYOD1","Gm5593",-1
"25608",29653,"","ALDH3A1",1
"25609",29654,"FOXM1","CYP7A1",1
"25610",29655,"PITX2","CYP7A1",1
"25611",29656,"LOC100738392","SP1",1
"25612",29658,"","CDX2",1
"25613",29659,"","APP",1
"25614",29660,"VDR","GTF2B",1
"25615",29661,"CEBPA","SOD1",1
"25616",29662,"LOC100737684","IGFBP1",1
"25617",29664,"FOS","RDBP",1
"25618",29665,"LOC100624472","RDBP",1
"25619",29666,"","SGCA",1
"25620",29667,"","LOC100623668",1
"25621",29668,"","VIT",1
"25622",29669,"MITF","",1
"25623",29671,"LOC100737684","IKBKAP",1
"25624",29672,"","IKBKAP",1
"25625",29673,"VDR","IKBKAP",1
"25626",29676,"LOC100525580","LOC100525120",1
"25627",29677,"LOC100621629","Myc",1
"25628",29678,"","CKM",1
"25629",29679,"TP53","LOC100525120",1
"25630",29680,"PBX1","IFNG",1
"25631",29681,"PBX1","IFNGR1",1
"25632",29682,"IRF1","IFNGR1",1
"25633",29683,"LOC100738308","IFNGR1",1
"25634",29684,"PBX1","CYP17A1",1
"25635",29685,"HNF1A","CYP1A2",1
"25636",29686,"GATA1","PECAM1",1
"25637",29687,"GATA2","PECAM1",1
"25638",29688,"LOC100624472","TAT",1
"25639",29689,"Jund","",1
"25640",29690,"Jund","TNF",1
"25641",29691,"LOC100738594","POLD1",1
"25642",29692,"LOC100621629","POLD1",1
"25643",29693,"LOC100515279","",1
"25644",29694,"SP1","Cntn2",1
"25645",29695,"Hbp1","Myc",-1
"25646",29696,"Tcf12","BDNF",1
"25647",29697,"Tcf12","",1
"25648",29698,"LOC100157564","MPO",1
"25649",29699,"HAND1","GHRHR",1
"25650",29700,"HAND1","IL4",1
"25651",29701,"Tcf12","Cntn2",1
"25652",29702,"Tcf12","LOC100156744",1
"25653",29703,"Tcf12","LCK",1
"25654",29708,"TP63","ACTB",1
