"","source","target","weight","p_value"
"2164","PI3K","GLI4",-3.0980704897335,8.73730438618418e-20
"2165","PI3K","VAMP5",-4.36107400342695,9.73094173807754e-20
"2166","PI3K","CYTL1",-4.86544163639119,9.8446453935054e-20
"2167","PI3K","TPPP",-2.54311816143599,1.56400879213772e-19
"2168","PI3K","CAMLG",-5.79570374485461,2.31102662655574e-19
"2169","PI3K","PSMG3-AS1",-8.01327658331417,3.3912659361703e-19
"2170","PI3K","CIR1",-5.02316118285144,3.40742267997432e-19
"2171","PI3K","DNAL4",-4.44586727498809,4.51436955387361e-19
"2172","PI3K","LRRC23",-3.29325311046509,4.65449747904034e-19
"2173","PI3K","METTL27",-4.5498730551595,5.47838056754103e-19
"2174","PI3K","SLC26A4",-3.73883989050786,5.49546311770076e-19
"2175","PI3K","INO80C",4.10821747861681,5.78330243415501e-19
"2176","PI3K","AEBP1",-4.09261078767931,8.22500121017652e-19
"2177","PI3K","CREBRF",-10.4460752741883,1.07385649415107e-18
"2178","PI3K","CCDC28A",-8.06067844120822,1.07841549071385e-18
"2179","PI3K","BEGAIN",-4.19647716673333,1.40325851908159e-18
"2180","PI3K","COMMD6",-3.46243911328989,1.5690684129713e-18
"2181","PI3K","ARSJ",7.06108078187924,2.01000071774911e-18
"2182","PI3K","ZSCAN2",-3.15874345354772,2.39874814760954e-18
"2183","PI3K","NR2E1",-2.72151809767483,2.75210085682985e-18
"2184","PI3K","ZNF554",-2.67497823862308,3.91817379027954e-18
"2185","PI3K","MRPL10",-4.87165425024191,4.17390616642663e-18
"2186","PI3K","ZNF76",-2.79225593483092,6.56599700159561e-18
"2187","PI3K","FBXO44",-3.99973394224556,8.47167890087872e-18
"2188","PI3K","GAREM2",-4.09273889946688,1.01602201245768e-17
"2189","PI3K","ALG14",4.41613921979738,1.07535551160197e-17
"2190","PI3K","MAP1B",7.02369305434539,1.07917924246233e-17
"2191","PI3K","CPXM1",-4.04203813670041,1.37844982265248e-17
"2192","PI3K","ZNF396",-2.53804821619318,1.42087748395323e-17
"2193","PI3K","MROH6",-4.41899557925087,1.46682898285939e-17
"2194","PI3K","CRBN",-6.89871723274358,1.73379871861858e-17
"2195","PI3K","ARL2",-4.90773355658093,1.81695015225294e-17
"2196","PI3K","PPP1R26",-3.72424287015719,1.85177910376835e-17
"2197","PI3K","RNF44",-5.73431317321176,2.90074023326259e-17
"2198","PI3K","RTN2",-7.48564963103951,2.94801998322497e-17
"2199","PI3K","ACBD4",-3.2096475771497,3.25379031956136e-17
"2200","PI3K","WHRN",-5.1520134383423,4.19216796388327e-17
"2201","PI3K","TRAPPC6A",-6.95524148588124,4.32026787814463e-17
"2202","PI3K","GUSB",-2.81989762250987,4.41801699279399e-17
"2203","PI3K","FAM149A",-3.46667879878907,4.89343179021381e-17
"2204","PI3K","SLC41A3",-3.55010832242782,5.48423924826397e-17
"2205","PI3K","TAB1",-2.77487236398243,5.79896037775833e-17
"2206","PI3K","BRI3",-4.98428162274632,6.46228155583293e-17
"2207","PI3K","ETHE1",-4.93663021602244,9.32689513315209e-17
"2208","PI3K","SSR1",3.65112135860456,1.0684259935435e-16
"2209","PI3K","MIA",-3.123257044219,1.09087895440858e-16
"2210","PI3K","ABTB1",-2.68688005535671,1.25750419106882e-16
"2211","PI3K","BPHL",-4.11019772550667,1.41659320050432e-16
"2212","PI3K","C14orf178",-2.24601777470833,1.62659109326029e-16
"2213","PI3K","HMGCL",-6.52340659404978,1.89908618933391e-16
"2214","PI3K","KLHL24",-9.9284784670516,2.24563150898046e-16
"2215","PI3K","TCN2",-3.52794459364398,2.5730728604653e-16
"2216","PI3K","ZMYND12",-5.42818064478487,2.73265399469107e-16
"2217","PI3K","GIT1",-3.08611680618319,2.79693438074028e-16
"2218","PI3K","ATG5",3.21289985192969,2.8545559384025e-16
"2219","PI3K","METTL25B",-3.91270106085957,3.31253431121641e-16
"2220","PI3K","TMEM187",-4.76410531975365,3.32699304402554e-16
"2221","PI3K","TMEM129",-4.44157210419988,3.39861710068422e-16
"2222","PI3K","CHMP1B",-5.06930105574578,3.82322583208434e-16
"2223","PI3K","MTMR2",3.64972620802639,4.22825163421149e-16
"2224","PI3K","ESRP1",-5.17559387770192,4.27386792994676e-16
"2225","PI3K","COA5",-4.99299891110849,4.49739770205328e-16
"2226","PI3K","WDR45",-5.46843086216023,4.95030144670361e-16
"2227","PI3K","GLIPR1",6.68552273722359,4.95154593014213e-16
"2228","PI3K","PELO",2.430886794857,6.49272446370534e-16
"2229","PI3K","LETMD1",-6.5947629475543,6.70692561183797e-16
"2230","PI3K","NBR1",-4.61168680558638,6.87321356850789e-16
"2231","PI3K","ZNF862",-5.3833446819235,6.93868767005728e-16
"2232","PI3K","ABCD4",-2.32594563299605,7.39918034258957e-16
"2233","PI3K","C12orf76",-5.28512440765093,7.82951060221839e-16
"2234","PI3K","CDIPTOSP",-3.87920079251556,8.06241357983331e-16
"2235","PI3K","ITGA10",-4.32410845647614,8.43933617242954e-16
"2236","PI3K","EAPP",-5.24274148575208,8.44022811691526e-16
"2237","PI3K","TESK2",-4.78203609469871,9.88026060779347e-16
"2238","PI3K","SLC25A26",-3.04930890576466,1.01095789421857e-15
"2239","PI3K","IGBP1",-5.99671662666731,1.06178342983031e-15
"2240","PI3K","WDR48",-3.48442630620802,1.12942710061484e-15
"2241","PI3K","GIGYF1",-1.86681708353138,1.24245057207918e-15
"2242","PI3K","PYCARD-AS1",-3.7482756719724,1.25144449536993e-15
"2243","PI3K","MYPN",4.47416760202004,1.41308341672813e-15
"2244","PI3K","ALDH6A1",-6.21957831898459,1.59366506780116e-15
"2245","PI3K","ZNF212",-2.19711126492339,1.6510704990183e-15
"2246","PI3K","AMDHD1",-6.7394835818829,1.84645182533393e-15
"2247","PI3K","YPEL1",-4.76527046023801,1.96995997120062e-15
"2248","PI3K","CLBA1",-2.38543589717494,2.07954970915672e-15
"2249","PI3K","COG4",-3.82705813110523,2.16869988743974e-15
"2250","PI3K","UCN",-3.7230146815428,2.24900138031894e-15
"2251","PI3K","APOE",-2.44797445870108,2.31631662636686e-15
"2252","PI3K","TNFRSF14",-5.18284469988228,2.32077605510073e-15
"2253","PI3K","BCKDHA",-5.79331742149876,3.51759155654758e-15
"2254","PI3K","OXLD1",-3.71401963160928,3.55480266560684e-15
"2255","PI3K","RGS11",-1.67806763638203,3.66681687337224e-15
"2256","PI3K","GPM6B",-4.97706458053392,3.8034777001008e-15
"2257","PI3K","PLA2G6",-2.59585246854982,3.83409274038655e-15
"2258","PI3K","KLRC3",-4.63902445782151,4.36424353805388e-15
"2259","PI3K","ENGASE",-3.08794131104569,4.55237587207594e-15
"2260","PI3K","GCLM",7.81565578681218,4.58042874824615e-15
"2261","PI3K","DNAJB11",5.97306959124892,5.3559326061655e-15
"2262","PI3K","C6orf52",-2.8887366496784,5.41887533144197e-15
"2263","PI3K","TTYH1",-3.67569776039458,7.04219147953595e-15
"2264","PI3K","MUTYH",-3.44698169518882,7.16511229990779e-15
"2265","PI3K","TRAC",3.80639067393554,7.68054216618945e-15
"2266","PI3K","CHMP2A",-4.95216271267203,7.88939214149168e-15
"2267","PI3K","REPS2",-4.41561889121624,8.2916921236561e-15
"2268","PI3K","NSG1",-4.90976566210216,8.72646816760577e-15
"2269","PI3K","OCA2",-5.80205755036734,1.01595261047896e-14
"2270","PI3K","VPS11",-3.40915487021802,1.05846762500081e-14
"2271","PI3K","ATG4A",4.07634213525422,1.08774703571456e-14
"2272","PI3K","SEPTIN3",-3.92333474712518,1.0944572934589e-14
"2273","PI3K","RFPL2",-2.09023092799475,1.18091987954637e-14
"2274","PI3K","RPS28",-2.79560791009061,1.39978734616581e-14
"2275","PI3K","ETV2",-2.39049099380061,1.40118574306792e-14
"2276","PI3K","SPACA9",-3.00575475854115,1.41159270504503e-14
"2277","PI3K","CUEDC2",-4.00918891395637,1.62206186318469e-14
"2278","PI3K","ACVR2B",-2.92539909994843,1.70311110525474e-14
"2279","PI3K","DCAF4L1",3.61435958455891,1.93201686767197e-14
"2280","PI3K","C2orf81",-2.4052653229223,1.95730827832382e-14
"2281","PI3K","FOLH1B",-3.00424320749747,2.03006703758255e-14
"2282","PI3K","HPS4",-2.78870282744217,2.04976583435875e-14
"2283","PI3K","C22orf46",-2.54126059115418,2.15093474271923e-14
"2284","PI3K","C19orf54",-4.55337731769574,2.27782864763381e-14
"2285","PI3K","BMF",-15.9415820184024,2.60450337792613e-14
"2286","PI3K","CBY1",-2.42770158550324,2.92755806136088e-14
"2287","PI3K","ERMARD",-4.39859614263316,3.01183825348408e-14
"2288","PI3K","GPR143",-3.12472608181966,3.05543675960343e-14
"2289","PI3K","SLU7",-5.65676176720287,3.07847058985665e-14
"2290","PI3K","DDX25",-2.31996963338154,3.36705328194172e-14
"2291","PI3K","PAIP2",-3.10137840159287,3.47998072027256e-14
"2292","PI3K","TEKT3",-2.5167739526321,3.85048742833919e-14
"2293","PI3K","GGT7",-2.23278721692323,4.00782286851575e-14
"2294","PI3K","GLA",5.64640610708012,4.36763215921261e-14
"2295","PI3K","SLC5A2",-1.93498167630712,4.63768989446173e-14
"2296","PI3K","RGL2",-4.62756375015623,4.74506658345147e-14
"2297","PI3K","SLC45A2",6.98528501494252,4.90328639707678e-14
"2298","PI3K","CRYBG1",6.98528501494252,4.90328639707678e-14
"2299","PI3K","GSTZ1",-3.67949813929158,4.97153750455131e-14
"2300","PI3K","ZNF233",-3.22127727668383,5.2394782522108e-14
"2301","PI3K","ABHD14B",-6.05554696098929,5.38861768246016e-14
"2302","PI3K","CALM1",4.51365300728561,5.48440107236686e-14
"2303","PI3K","RAMP2",-2.19580622571465,5.70305643577672e-14
"2304","PI3K","MYO5C",-4.87675070954541,5.99285566631153e-14
"2305","PI3K","ELAC2",2.78939032441584,6.19723525244037e-14
"2306","PI3K","OPA3",2.19336920928804,6.52804777140185e-14
"2307","PI3K","MLPH",-6.23703927167137,6.82394765205362e-14
"2308","PI3K","BCL7A",-3.81894630657172,6.9753808406786e-14
"2309","PI3K","AZGP1",-5.63324752061329,7.39134515233199e-14
"2310","PI3K","SYCE2",-3.40379178261679,7.55514254079637e-14
"2311","PI3K","FBXO31",-2.74970182202727,7.96607981101455e-14
"2312","PI3K","PTS",5.10340116080027,8.08559219712764e-14
"2313","PI3K","A2M",-4.13263920875155,8.52348271422746e-14
"2314","PI3K","CYB5D2",-6.01741038943064,8.55069705167825e-14
"2315","PI3K","FAM210B",-7.77406644101412,9.13572058494848e-14
"2316","PI3K","ZNF197",-2.40933418036306,9.94429213534761e-14
"2317","PI3K","LINC00052",3.86760763796848,1.00409168930661e-13
"2318","PI3K","CYP4V2",-3.81211545970019,1.1080949607125e-13
"2319","PI3K","OSGIN1",3.39826197635766,1.14542955903086e-13
"2320","PI3K","FAAH",-2.54233925165333,1.14708973313504e-13
"2321","PI3K","DOLPP1",3.13493180237445,1.27268847631684e-13
"2322","PI3K","SPATA20",-4.73594203129572,1.36254839219855e-13
"2323","PI3K","DNAH2",-1.95731421766341,1.38054099509335e-13
"2324","PI3K","TRPM1",-3.75773966600037,1.42601956018084e-13
"2325","PI3K","NOA1",-4.69435954621425,1.47522801005807e-13
"2326","PI3K","ST6GALNAC2",-8.3080370574959,1.50517372254007e-13
"2327","PI3K","ASMTL",-4.19537820250923,1.55553811295903e-13
"2328","PI3K","IFT88",-4.06414840225892,1.58339956375914e-13
"2329","PI3K","NHS",4.33401513019693,1.65069483259309e-13
"2330","PI3K","TSG101",-3.41582191137731,1.79798408025279e-13
"2331","PI3K","ZNF446",-2.01546189027034,2.39005488622091e-13
"2332","PI3K","ARSD",-2.88069658243557,2.65012454197014e-13
"2333","PI3K","NFKBIL1",-2.8085720260313,2.67344123234893e-13
"2334","PI3K","SPCS3",4.24022951896237,2.83664308665582e-13
"2335","PI3K","OSBPL5",-3.44257472999769,3.06049723690438e-13
"2336","PI3K","GRN",-7.04630683392826,3.19204630397361e-13
"2337","PI3K","HSD3B7",-4.93540538141587,3.34577074600431e-13
"2338","PI3K","GRHPR",-3.31584686971602,3.48296994344887e-13
"2339","PI3K","USB1",2.73629309689426,3.54541898505443e-13
"2340","PI3K","SURF1",-3.20985665157087,3.78251014490159e-13
"2341","PI3K","GGACT",-1.84702585372862,4.04430532546622e-13
"2342","PI3K","ASIC1",-2.76319274706796,4.24868303117996e-13
"2343","PI3K","ATG14",-5.73130199099776,4.50517648003487e-13
"2344","PI3K","TUBB2B",5.4880287180455,4.51517594755927e-13
"2345","PI3K","SAR1A",3.04440339471837,4.75492390986897e-13
"2346","PI3K","CDK18",-4.19562184901984,4.75912803095438e-13
"2347","PI3K","FAM228B",-7.71524564886534,4.94587721688057e-13
"2348","PI3K","AAMDC",-2.81593163321947,4.9519592335116e-13
"2349","PI3K","C2orf68",-4.18552494516513,5.18168848133257e-13
"2350","PI3K","KCNG4",4.02581611231835,5.19167740237114e-13
"2351","PI3K","RPS15A",-2.99884588749103,5.21843337927214e-13
"2352","PI3K","TRIM4",-3.09546352928203,5.2310494516322e-13
"2353","PI3K","HEBP1",-4.2673210440104,5.42981230773513e-13
"2354","PI3K","NIPSNAP1",-3.80666409937924,5.4467054201417e-13
"2355","PI3K","KIAA1107",-4.53157929677217,5.66441658525326e-13
"2356","PI3K","DMKN",-4.42158536753224,6.57680126327097e-13
"2357","PI3K","CKAP4",3.80122959884278,6.94562614686318e-13
"2358","PI3K","HINFP",-3.37794585469795,7.06357073526867e-13
"2359","PI3K","SUMF2",-4.28649875227608,7.54277065431447e-13
"2360","PI3K","ZNF704",-3.84134349305279,7.57400399460557e-13
"2361","PI3K","TMEM91",-3.20051472148572,8.0545448502443e-13
"2362","PI3K","BVES-AS1",-2.86827486235126,8.42541782486921e-13
"2363","PI3K","CCNB1IP1",-5.42722906575271,9.26782507592918e-13
"2364","PI3K","NATD1",-5.14141139238987,9.57024901488706e-13
"2365","PI3K","MCRIP1",-3.56715568225639,1.03064171032545e-12
"2366","PI3K","ZNHIT3",-3.02718580377536,1.07085603023648e-12
"2367","PI3K","USE1",-3.02925238620197,1.10796042742474e-12
"2368","PI3K","ZNF528",-2.95067731153581,1.12119492463531e-12
"2369","PI3K","PRSS54",-2.46882424990307,1.14198356247206e-12
"2370","PI3K","HEATR3",4.74619975906915,1.1568333544963e-12
"2371","PI3K","SETDB1",-2.57533169287051,1.1629191586607e-12
"2372","PI3K","ITM2C",-3.20728940847984,1.24088931254014e-12
"2373","PI3K","PHETA1",-2.56162238074523,1.24959836718414e-12
"2374","PI3K","TRIM66",-2.19680122355148,1.28445879580727e-12
"2375","PI3K","SAMD13",-5.33490841335592,1.296451643948e-12
"2376","PI3K","H2AW",-5.55942566537531,1.30697933541258e-12
"2377","PI3K","HACL1",-5.77908640983181,1.30923793489314e-12
"2378","PI3K","MAPRE1",3.70935568951345,1.34320045126428e-12
"2379","PI3K","FBLN7",-4.39764231453026,1.34594102767757e-12
"2380","PI3K","CALCOCO1",-6.14650227819688,1.43663372842528e-12
"2381","PI3K","ENKD1",-3.01338295883264,1.44701300362094e-12
"2382","PI3K","VCP",3.85654054619067,1.49103419133809e-12
"2383","PI3K","H1-10",-5.75528640294555,1.55511436932581e-12
"2384","PI3K","WDTC1",-2.2658987606516,1.60750512815595e-12
"2385","PI3K","SERPINH1",4.64740212683442,1.71424266124861e-12
"2386","PI3K","PCOLCE",-4.28744800239228,1.72417012393165e-12
"2387","PI3K","RPP25L",-3.96870807588201,1.81342433192202e-12
"2388","PI3K","ADHFE1",-5.52362667987178,1.86498621181013e-12
"2389","PI3K","ARSG",-7.69053144918824,1.91754403080152e-12
"2390","PI3K","JUP",-5.66839524743889,1.95330229725259e-12
"2391","PI3K","PCMTD1",-4.31460665378806,1.97314732429258e-12
"2392","PI3K","SEC61A1",3.70861473989431,2.06436924309063e-12
"2393","PI3K","FKBP14",4.26801093994604,2.09374291915217e-12
"2394","PI3K","EIF4B",-4.20451920299553,2.13016173086154e-12
"2395","PI3K","LRRN4CL",-5.06138805989942,2.14231602760356e-12
"2396","PI3K","TAF13",5.00329924273279,2.15931294496048e-12
"2397","PI3K","PGAP3",-3.0159358217774,2.16989000122217e-12
"2398","PI3K","UBXN1",-2.17812078414932,2.39928796118954e-12
"2399","PI3K","MMUT",-3.6255302474404,2.47263597883889e-12
"2400","PI3K","AZIN2",-3.43426981495766,2.49577908689788e-12
"2401","TGFb","LINC00312",4.42898709353377,2.00744434073173e-17
"2402","TGFb","TSPAN2",5.50232611582591,3.14517669122486e-16
"2403","TGFb","SMAD7",7.63114337453368,7.30871070293729e-16
"2404","TGFb","NOX4",5.91381315164949,3.82922359295111e-15
"2405","TGFb","COL4A1",6.33748957483242,9.05250083374898e-15
"2406","TGFb","CAVIN4",4.5973433386721,1.47188384434857e-14
"2407","TGFb","ID4",4.16990135012905,2.01732589518167e-14
"2408","TGFb","BMPR2",4.01550503146815,2.06806507730511e-14
"2409","TGFb","SKIL",4.27418121936063,3.01829107919477e-14
"2410","TGFb","RASL11B",2.72300987035008,3.05841927495841e-14
"2411","TGFb","COMP",9.89924996035517,6.76580866724448e-14
"2412","TGFb","LMCD1",5.67528152626637,1.37937557544951e-13
"2413","TGFb","MRAS",5.2019665810873,1.81033307392363e-13
"2414","TGFb","ID1",12.3542876610615,2.58425214564757e-13
"2415","TGFb","SYT15",3.85774315387963,3.33029776858487e-13
"2416","TGFb","CILP",4.65100396366156,5.30534947079576e-13
"2417","TGFb","CNN1",4.95347124865968,9.55073512772059e-13
"2418","TGFb","ADAM12",3.96830453450054,1.11669094049917e-12
"2419","TGFb","ITGA11",3.39269756527187,4.94060477767467e-12
"2420","TGFb","COL5A1",5.22105124556953,8.69597540403275e-12
"2421","TGFb","MFAP4",5.81303850112824,9.45850323084303e-12
"2422","TGFb","FSTL3",6.80735910341726,1.04937839650906e-11
"2423","TGFb","IL11",6.3308961562903,1.10898391667222e-11
"2424","TGFb","ID3",10.481113198179,1.34225523063904e-11
"2425","TGFb","NINJ2",3.87562659588594,1.69026490067084e-11
"2426","TGFb","PLN",2.74832322185897,1.76623734500888e-11
"2427","TGFb","BGN",3.23783999976143,1.80369701225532e-11
"2428","TGFb","CRLF1",4.82529311181974,9.02277868019632e-11
"2429","TGFb","CALD1",3.05163558943135,1.06012128437286e-10
"2430","TGFb","MYOZ1",4.96247484951778,1.06179636802198e-10
"2431","TGFb","COL4A2",4.22126367783392,1.08107368009783e-10
"2432","TGFb","NOX1",-1.04576337491561,1.13062429020078e-10
"2433","TGFb","PMEPA1",8.09614088082701,1.69404046496019e-10
"2434","TGFb","SAMD11",4.98308470437278,1.8755659829919e-10
"2435","TGFb","COL1A1",3.56608104235526,1.96179140348721e-10
"2436","TGFb","NUAK1",6.09542992244163,3.10108091869529e-10
"2437","TGFb","ATP10A",2.78485714657699,3.64140111118415e-10
"2438","TGFb","CDH2",3.28831023806494,5.44173078093258e-10
"2439","TGFb","LTBP2",4.37279393479639,6.43666459177828e-10
"2440","TGFb","EFR3B",1.33434990216543,7.20131837523611e-10
"2441","TGFb","TPM1",4.59536080946276,7.66384503273578e-10
"2442","TGFb","XYLT1",3.19771560300269,8.34749745856748e-10
"2443","TGFb","SLCO2A1",4.86978843343729,1.11724159648567e-09
"2444","TGFb","SYNDIG1",1.83640385967736,1.63040601959621e-09
"2445","TGFb","GRIA3",1.08681263152832,1.69257696839142e-09
"2446","TGFb","XRCC4",3.3772318622335,1.80919625782054e-09
"2447","TGFb","GDF5",-1.93955948584584,2.60107695832597e-09
"2448","TGFb","RUSC2",2.35317956566165,3.03281807226654e-09
"2449","TGFb","ACOX3",2.72152876515143,3.73811558933447e-09
"2450","TGFb","LECT2",2.90895137074028,3.94873927631554e-09
"2451","TGFb","UNC5B",3.83381952180863,3.99442448004817e-09
"2452","TGFb","GALNT10",3.04707707267676,4.18780564605005e-09
"2453","TGFb","ACTC1",3.3374297971927,4.23187960699964e-09
"2454","TGFb","LRRC32",5.29359563139494,5.48959820371611e-09
"2455","TGFb","OPCML",4.46795088308433,5.89796739619007e-09
"2456","TGFb","CLDN11",-3.69028339577921,6.44482735223648e-09
"2457","TGFb","PKNOX2",2.04849173989876,8.23521157212937e-09
"2458","TGFb","RFLNB",7.30913012834185,8.95836152051786e-09
"2459","TGFb","LRRC15",2.30459515444772,9.23174852636592e-09
"2460","TGFb","PODNL1",2.14890968370182,1.52743293328799e-08
"2461","TGFb","DACT1",6.22087968552156,1.6389385967704e-08
"2462","TGFb","HSD17B6",4.78252728727728,1.81280125872891e-08
"2463","TGFb","GOPC",2.85451760841286,2.07857570510291e-08
"2464","TGFb","AK5",-3.35713244014104,2.27911548277319e-08
"2465","TGFb","RASD2",3.38455715222115,2.39729254684828e-08
"2466","TGFb","KIRREL3",2.54238555956343,2.89237305634618e-08
"2467","TGFb","SH3PXD2A",3.87979180893438,3.00595961891943e-08
"2468","TGFb","ABCA6",-3.27153689503516,3.25977590607319e-08
"2469","TGFb","FBLN5",4.92248525622834,3.50488635308671e-08
"2470","TGFb","MEX3B",3.97829237025429,3.9925075761664e-08
"2471","TGFb","C3orf80",4.8090374633887,4.06612483935296e-08
"2472","TGFb","PLCB4",3.93389028538691,5.25709979195131e-08
"2473","TGFb","ISLR2",2.46806008759771,5.43184438465613e-08
"2474","TGFb","YIPF5",2.811936356491,5.92623150531256e-08
"2475","TGFb","MSR1",-1.7648382018898,5.97050030932506e-08
"2476","TGFb","LRRN4CL",-3.78451512652799,6.28593293019068e-08
"2477","TGFb","OLFM2",2.0653759894085,6.68125557114682e-08
"2478","TGFb","CHST3",2.22180085729483,7.23792343362313e-08
"2479","TGFb","TUFT1",6.01099129718591,7.56808485568803e-08
"2480","TGFb","SPHK1",6.0901115386287,8.20327964833598e-08
"2481","TGFb","ABCA8",-1.70924507988481,9.26470992580554e-08
"2482","TGFb","SEMA7A",3.89477204453867,9.48927815296658e-08
"2483","TGFb","P2RX1",2.75813829247677,9.77485545790557e-08
"2484","TGFb","RXFP1",-2.27771792982856,1.19698475447063e-07
"2485","TGFb","CDKN2B",3.37372810288728,1.23750746637073e-07
"2486","TGFb","PAWR",2.55343428547832,1.26235061565872e-07
"2487","TGFb","SNAI1",3.56817393050154,1.61220395610558e-07
"2488","TGFb","LIMS2",2.27494674124209,1.65169668641075e-07
"2489","TGFb","TNFSF4",5.50389303523693,1.70081510647567e-07
"2490","TGFb","NEDD9",4.36119281029233,2.44893636700771e-07
"2491","TGFb","SMAD6",2.79826538625144,2.5205858352478e-07
"2492","TGFb","DGKI",2.24114361320707,2.61648655507206e-07
"2493","TGFb","BCOR",2.73574649292318,2.64124755556515e-07
"2494","TGFb","SGPL1",2.58392327301512,2.64796841674509e-07
"2495","TGFb","SMURF1",1.53815323269343,2.71553003259503e-07
"2496","TGFb","SPECC1",2.57411375293421,2.76174872878544e-07
"2497","TGFb","ARFGAP1",2.07340117015275,2.90945270701906e-07
"2498","TGFb","UACA",2.6166466705245,3.16061203547848e-07
"2499","TGFb","SLC16A2",3.14089909203714,3.17061013861719e-07
"2500","TGFb","DCBLD1",3.89901093078139,3.17939993376741e-07
"2501","TGFb","KCTD11",6.18922961699749,3.43175823461655e-07
"2502","TGFb","ARHGEF40",2.00433068048266,3.69774344787901e-07
"2503","TGFb","FRMPD4",-1.21922157781658,3.98778435845364e-07
"2504","TGFb","MRGPRF",-1.78941021441785,4.142522364236e-07
"2505","TGFb","PDE7B",-2.92711761662529,4.31025734412896e-07
"2506","TGFb","DSP",5.97720427515744,4.42701085247614e-07
"2507","TGFb","SLC14A1",-3.7381688352173,4.46515302465319e-07
"2508","TGFb","DYSF",2.4582908118097,4.54497314125019e-07
"2509","TGFb","COL10A1",1.15592360993741,4.79814174191969e-07
"2510","TGFb","CSDC2",1.66160419052411,5.30383865598286e-07
"2511","TGFb","RTL3",-1.89182743307388,5.97111825026141e-07
"2512","TGFb","KIF26B",1.27771385492758,6.32491110174185e-07
"2513","TGFb","LIN7B",1.73778922215364,6.34654775578652e-07
"2514","TGFb","DLX2",2.67490143592378,6.78690299829039e-07
"2515","TGFb","TSPAN8",-3.14029248036865,8.27881270120788e-07
"2516","TGFb","ADAMTSL3",1.20876291290486,8.2954623256021e-07
"2517","TGFb","PRR5L",2.03168095339224,8.30041030802132e-07
"2518","TGFb","SEPTIN11",3.12088703124326,9.2831411525428e-07
"2519","TGFb","NXPH4",1.67155849995288,9.30140745876898e-07
"2520","TGFb","PDLIM3",2.38106666904131,1.01472132456599e-06
"2521","TGFb","PGM3",2.57503994357044,1.03793385327112e-06
"2522","TGFb","HSD11B1",-4.74853570752338,1.06970061701452e-06
"2523","TGFb","DLC1",1.67644764770728,1.14376159121128e-06
"2524","TGFb","TNS1",2.99439917465584,1.18475385098578e-06
"2525","TGFb","AUTS2",1.67785944615752,1.27811946298278e-06
"2526","TGFb","CDC42SE1",2.14192110867935,1.36154542097484e-06
"2527","TGFb","BMP6",1.62750734776514,1.37655573273421e-06
"2528","TGFb","DCLK2",1.26454279815472,1.38729630033231e-06
"2529","TGFb","GRB10",3.16984310149233,1.49752142027263e-06
"2530","TGFb","NRBF2",3.03851966813562,1.50462137227035e-06
"2531","TGFb","SMCO4",3.85855117767869,1.53243678032332e-06
"2532","TGFb","ADCY7",2.40123900007009,1.54277987342706e-06
"2533","TGFb","CAVIN2",-2.98489793283801,1.62575101835919e-06
"2534","TGFb","FAP",2.78012991739132,1.77309093040224e-06
"2535","TGFb","ERG",0.993606170917821,1.78160733602128e-06
"2536","TGFb","BMPER",-2.94308388793847,1.83484283416413e-06
"2537","TGFb","ANXA10",-4.32842272760866,1.85406228089877e-06
"2538","TGFb","KIT",-3.18521996756271,1.9579297737446e-06
"2539","TGFb","IGF1",1.40816687349269,2.06685887162331e-06
"2540","TGFb","SULF1",4.74280293424663,2.09172946536893e-06
"2541","TGFb","EXTL1",1.65969143303325,2.09753556569643e-06
"2542","TGFb","HAS1",2.34105651402154,2.12274941233946e-06
"2543","TGFb","FOXA2",-1.65115943158407,2.19039835159549e-06
"2544","TGFb","HACD1",1.97880071908488,2.19802753285775e-06
"2545","TGFb","OSR1",-3.04980607485068,2.20871896512238e-06
"2546","TGFb","JADE2",-2.13652610452943,2.27578481553974e-06
"2547","TGFb","GPR4",-1.56463858727692,2.3361715047683e-06
"2548","TGFb","ABCA9",-1.3403874895052,2.40603389319697e-06
"2549","TGFb","ARHGAP29",-2.73883303612019,2.49330064707452e-06
"2550","TGFb","LDLRAD4",1.7060415961944,3.00890798629265e-06
"2551","TGFb","EPHB3",1.92800990544924,3.04308758162473e-06
"2552","TGFb","CTPS1",6.37222534208103,3.04673377752696e-06
"2553","TGFb","MAP3K2",1.91719186382113,3.14430988458952e-06
"2554","TGFb","RASGRP1",5.17894799123106,3.32610306447637e-06
"2555","TGFb","PDE5A",-2.26104177115872,3.59645440204209e-06
"2556","TGFb","DIXDC1",1.85162342651838,3.73455082964651e-06
"2557","TGFb","SYNPO2L",3.37660680265701,3.78503593467032e-06
"2558","TGFb","SMAD3",-2.96867666754546,3.79148350916528e-06
"2559","TGFb","POSTN",3.00447285194439,3.79877474665925e-06
"2560","TGFb","LPAR1",-3.29872607996253,3.86985314184311e-06
"2561","TGFb","DYRK2",2.21211579040928,3.96702218213256e-06
"2562","TGFb","KCNK2",-2.53078425775087,4.01627241526866e-06
"2563","TGFb","MEOX2",-1.42703442582238,4.26005231523236e-06
"2564","TGFb","PXDC1",2.6447415899291,4.41270522943497e-06
"2565","TGFb","CNKSR3",-1.93483803870341,4.66528377907429e-06
"2566","TGFb","TM6SF1",3.29244866370522,4.68077888941497e-06
"2567","TGFb","GXYLT2",4.34753472505505,4.77085559507231e-06
"2568","TGFb","PDE1A",-1.3953419463989,4.99166890994221e-06
