"","source","target","mor"
"874","Sp1","Mmp2",1
"875","Sp3","Mmp2",1
"876","Tfap2a","Mmp2",1
"877","Cebpg","Mmp2",1
"878","Etv4","Mmp2",1
"879","Elf3","Folh1",1
"880","Elf3","Klk1b26",1
"881","Elf3","Klk1b8",1
"882","Elf3","Klk1b9",1
"883","Elf3","Klk1b1",1
"884","Elf3","Klk1b11",1
"885","Elf3","Klk1b27",1
"886","Elf3","Klk1b22",1
"887","Elf3","Klk1b21",1
"888","Elf3","Klk1b5",1
"889","Elf3","Klk1b16",1
"890","Elf3","Klk1b3",1
"891","Elf3","Klk1b24",1
"892","Elf3","Klk1b4",1
"893","Elf3","Klk1",1
"894","Atf2","Cdkn1a",1
"895","Junb","Cdkn1a",1
"896","Jund","Cdkn1a",1
"897","Jun","Pdgfb",1
"898","Myc","Ccnd2",1
"899","Max","Ccnd2",1
"900","Myc","Max",1
"901","Max","Myc",-1
"902","Myc","Mxd1",1
"903","Tcf12","Cd4",1
"904","Zeb1","Cd4",-1
"905","Egr1","Fas",-1
"906","Egr3","Faslg",1
"907","Fli1","Tgfbr2",1
"908","Cebpb","S100a8",1
"909","Cebpg","S100a8",1
"910","Sp1","Bax",1
"911","Ets1","Ddit3",1
"912","Fli1","Ddit3",1
"913","Tp53","Ets1",-1
"914","Ets1","Tp53",1
"915","Ets2","Tp53",1
"916","Ddit3","Gadd45a",1
"917","Sp1","Pou5f1",1
"918","Stat5a","Fos",1
"919","Egr1","Nab2",1
"920","Nab2","Egr1",-1
"921","Tp53","Cdk1",-1
"922","Tp53","Stmn1",-1
"923","Nr1h4","Fabp6",1
"924","Tp53","Cdkn1b",1
"925","Nr1i3","Sgip1",1
"926","Tp53","Sgip1",1
"927","Nr3c1","Crh",-1
"928","Hnf1b","Hnf4a",1
"929","Hnf4a","Hnf1b",1
"930","Nr3c1","Serpine1",-1
"931","Tp53","Map4",-1
"932","Deaf1","Hnrnpa2b1",-1
"933","Esr1","Hras",1
"934","Tbpl1","Gtf2b",1
"935","Tbpl1","Gtf2a1",1
"936","Myod1","Cdkn1c",1
"937","Myod1","Ccne1",1
"938","Myod1","Cdk2",1
"939","Relb","Il1a",1
"940","Relb","Il1b",1
"941","Relb","Tnf",1
"942","Mef2c","Jun",1
"943","Spi1","Ets2",1
"944","Tfap2a","Cdh1",1
"945","Myc","Cdh1",1
"946","Myb","Tom1",1
"947","Pax5","Pax5",1
"948","Pou4f2","Pax6",1
"949","Pou4f2","Epo",1
"950","Tal1","Pik3c3",1
"951","Stat6","Irf1",1
"952","Stat6","Stat6",1
"953","Hnf1a","Cyp27a1",1
"954","Tp53","Ghrhr",1
"955","Tp53","Map2k1",1
"956","Tp53","Mapk1",1
"957","Ppara","Ucp1",1
"958","Pparg","Ucp1",1
"959","Nr4a1","Mef2a",1
"960","Mef2a","Nr4a1",1
"961","Mef2a","Cabin1",1
"962","Epas1","Vegfa",1
"963","Fos","Cebpb",1
"964","Cebpb","Fos",1
"965","Cebpg","Fos",1
"966","Dnmt1","Psen1",1
"967","Cebpg","Rnase2b",1
"968","Fos","Prkaca",1
"969","Smarca1","Hbb-b1",1
"970","Srebf1","Gck",1
"971","Nfatc4","Gsk3b",1
"972","Rara","Trh",1
"973","Rest","Avp",-1
"974","Atf1","Il10",1
"975","Creb1","Il10",1
"976","Rela","Adra1d",1
"977","Spi1","Fut2",1
"978","Ppara","Il6",-1
"979","Rela","Il6",1
"980","Kat7","Il6",1
"981","Cebpg","Alb",1
"982","Tp53","Alb",1
"983","Sp1","Nfya",1
"984","Spi1","Itgb2",1
"985","Hnf1a","Alb",1
"986","Foxm1","Alb",1
"987","Cebpb","Cebpb",1
"988","Myb","Cebpb",1
"989","Cebpb","Ebp",1
"990","Myb","Ebp",1
"991","Cebpb","Cebpa",1
"992","Cebpa","Cebpb",1
"993","Arhgap35","Fos",1
"994","Myog","Myf5",1
"995","Myf5","Myog",1
"996","Myog","Mef2a",1
"997","Mef2a","Myog",1
"998","Myod1","Myog",1
"999","Myog","Myod1",1
"1000","Usf1","Ccnb1",1
"1001","Hnf4a","Wnt2",1
"1002","Ssrp1","Spp2",1
"1003","Myc","Ar",1
"1004","Ar","Myc",1
"1005","Srebf1","Cyp51a1",1
"1006","Foxk1","Scn5a",1
"1007","Sp1","Scn5a",1
"1008","Creb1","Tnf",1
"1009","Srebf1","Rps14",1
"1010","Sp1","F3",1
"1011","Tfap2a","Recql4",1
"1012","Ebf1","Blk",1
"1013","Ebf1","Ebf1",1
"1014","Nfkb1","Icam1",1
"1015","Nfkb1","Vcam1",1
"1016","Rela","Icam1",1
"1017","Rela","Vcam1",1
"1018","Tp53","Ing1",1
"1019","Tp53","Mbp",1
"1020","Ets1","Flt1",1
"1021","Sp3","Abcc3",1
"1022","Sp3","Slc2a1",-1
"1023","Cebpe","Ltf",1
"1024","Cebpg","Osm",1
"1025","Irf1","Camk4",1
"1026","Irf1","Trim63",1
"1027","Irf2","Camk4",1
"1028","Irf2","Ciita",1
"1029","Ciita","Irf2",1
"1030","Usf1","Brca2",1
"1031","Elf1","Brca2",1
"1032","Usf2","Brca2",1
"1033","Sp1","Tnf",1
"1034","Smad7","Smad3",-1
"1035","Smad3","Smad7",1
"1036","Smad4","Smad7",1
"1037","Smad7","Smad7",1
"1038","Fosl1","Eln",-1
"1039","Jun","Eln",-1
"1040","Jun","Fgf2",1
"1041","Tp73","Bax",1
"1042","Sox10","Chrna10",1
"1043","Pou3f1","Chrna3",1
"1044","Sox10","Chrna3",1
"1045","Hif1a","Cdkn1a",1
"1046","Ahr","Ahr",1
"1047","Ahr","Ghrhr",1
"1048","Nr3c1","Cps1",1
"1049","Nkrf","Ifnb1",1
"1050","Tp53","Rnf123",1
"1051","Tfap2a","Mpg",1
"1052","Atf6","Hspa5",1
"1053","Stat5a","Il6",1
"1054","Sp1","Cd74",1
"1055","Atf1","Tgfb2",1
"1056","Creb1","Tgfb2",1
"1057","Atf1","Tgfbr2",1
"1058","Creb1","Cblif",1
"1059","Creb1","Tgfbr2",1
"1060","Usf1","Cblif",1
"1061","Usf1","Tgfbr2",1
"1062","Usf2","Cblif",1
"1063","Gata5","Nppa",1
"1064","Sp1","Oas1a",1
"1065","Sp3","Oas1a",1
"1066","Hopx","Fkbp4",1
"1067","Myc","Cad",1
"1068","Usf1","Cad",1
"1069","Tcf3","Ins2",1
"1070","Hr","Xrcc1",1
"1071","Jund","Nr4a1",1
"1072","Nkx6-1","Ins2",1
"1073","Fos","Ube2b",1
"1074","Jun","Ube2b",1
"1075","Irf1","Ncf2",1
"1076","Irf8","Ncf2",1
"1077","Spi1","Samhd1",1
"1078","Irf1","Crebbp",1
"1079","Crebbp","Irf1",1
"1080","Irf8","Crebbp",1
"1081","Klf5","Ltf",1
"1082","Ybx1","Tat",1
"1083","Cebpb","Abcc2",1
"1084","Egr1","Tp73",1
"1085","Sp1","Tp73",1
"1086","Tp73","Sp1",-1
"1087","Tfap2a","Tp73",1
"1088","Tp73","Tp73",1
"1089","Erg","Icam2",1
"1090","Hnf4a","Ang",1
"1091","Sp1","Nos3",1
"1092","Fev","Ddc",1
"1093","Id3","Pdlim7",1
"1094","Znf316","Pdlim7",1
"1095","Znf316","Rgs2",1
"1096","Srebf1","Scarb1",1
"1097","Sp1","Emb",1
"1098","Sp3","Gast",1
"1099","Ctcf","App",1
"1100","Pitx3","Aldh2",1
"1101","Nfkb1","Bcl2l1",1
"1102","Rela","Bcl2l1",1
"1103","Sp1","Serpinh1",1
"1104","Dnmt1","Vegfa",1
"1105","Hr","Vegfa",1
"1106","Yy1","Ptpra",1
"1107","Srebf1","Fasn",1
"1108","Id2","Fas",-1
"1109","Id3","Fas",-1
"1110","Crem","Il2",1
"1111","Stat6","Ccl11",1
"1112","Wt1","Tgfb1",1
"1113","Mitf","Tyr",1
"1114","Tfap2a","Krt10",-1
"1115","Cebpa","Krt10",1
"1116","Cebpb","Krt10",1
"1117","Cebpb","Tfap2a",1
"1118","Cebpg","Tfap2a",1
"1119","Tfap2a","Tfap2a",1
"1120","Tfap2a","Cebpa",-1
"1121","Hif1a","Serpine1",1
"1122","Hif1a","Tcirg1",1
"1123","Myb","Ccna1",1
"1124","E2f1","Cdkn2a",1
"1125","Ncoa1","Crebbp",1
"1126","E2f1","Ccna2",1
"1127","Nfkb2","Tnf",1
"1128","Runx1","Etv6",1
"1129","Tp53","Brca1",-1
"1130","Pou4f2","Brca1",-1
"1131","Pou4f1","Brca1",1
"1132","Cebpg","Adipoq",1
"1133","Myc","Hmox1",1
"1134","Creb1","Alas2",1
"1135","Rara","Ucp1",1
"1136","Smad3","Cdkn1a",1
"1137","Tfap2a","Saa2",1
"1138","Tfap2a","Saa1",1
"1139","Cebpb","Mmp11",1
"1140","Cebpg","Mmp11",1
"1141","Wt1","Tert",-1
"1142","Nrf1","Gss",1
"1143","Nrf1","Nfe2",1
"1144","Rora","Oxt",1
"1145","Nr2f1","Oxt",-1
"1146","Fos","Il2",1
"1147","Sp1","Srf",1
"1148","Pax3","Akt1",1
"1149","Tp53","Timp3",1
"1150","Pax6","Eya1",1
"1151","Prox1","Eya1",1
"1152","Prox1","Eya2",1
"1153","Klf3","C4b",1
"1154","Pax3","C4b",1
"1155","Ar","Cdkn1a",1
"1156","Tp63","Tp53",1
"1157","Tp53","Tp63",-1
"1158","Max","Tert",1
"1159","Egr1","Igf2",1
"1160","Wt1","Igf2",-1
"1161","Myc","Ncl",1
"1162","Usf1","Polr3d",1
"1163","Tfap2a","Acadvl",1
"1164","Hes1","Ckm",1
"1165","Tfap2a","Csf2",1
"1166","Tfap2a","Hcrt",1
"1167","Tp53","Nos3",-1
"1168","Cdx2","Glb1",1
"1169","Peg3","Vegfa",1
"1170","Nr2e3","Rlbp1",1
"1171","Rara","Rlbp1",1
"1172","Ets1","Pthlh",1
"1173","Ncoa1","Nrip1",1
"1174","Ncor2","Crebbp",1
"1175","Ncor2","Nrip1",1
"1176","Cebpb","Igf1",1
"1177","Tp53","Prkcg",1
"1178","Tp53","Psma5",1
"1179","Sp1","Sgk1",1
"1180","Sp3","Sgk1",1
"1181","Ncoa1","Sftpb",1
"1182","Ncoa2","Sftpb",1
"1183","Ncoa3","Sftpb",1
"1184","Jun","Egf",1
"1185","Tp53","Tgfb1",1
"1186","Tp53","Gdf15",1
"1187","Sp1","Acly",-1
"1188","Sp3","Acly",1
"1189","Sp3","Fasn",1
"1190","Jun","Micu1",1
"1191","Sp1","Tnc",1
"1192","Fli1","Tnc",1
"1193","Gabpa","Tnc",1
"1194","Ahr","Tf",1
"1195","Nr2f1","Cyp1a1",-1
"1196","Mitf","Mc1r",1
"1197","Elf4","Abcb1a",1
"1198","Sp1","Src",1
"1199","Sp3","Src",1
"1200","Tal1","Tal1",1
"1201","Hoxc8","Spp1",1
"1202","Smad1","Spp1",1
"1203","Spdef","Klk1b26",1
"1204","Spdef","Klk1b8",1
"1205","Spdef","Klk1b9",1
"1206","Spdef","Klk1b1",1
"1207","Spdef","Klk1b11",1
"1208","Spdef","Klk1b27",1
"1209","Spdef","Klk1b22",1
"1210","Spdef","Klk1b21",1
"1211","Spdef","Klk1b5",1
"1212","Spdef","Klk1b16",1
"1213","Spdef","Klk1b3",1
"1214","Spdef","Klk1b24",1
"1215","Spdef","Klk1b4",1
"1216","Spdef","Klk1",1
"1217","Ctcf","Myc",-1
"1218","Bcl6","Bcl6",-1
"1219","Hnf4a","Cyp7a1",-1
"1220","Ar","Pias1",1
"1221","Nr5a1","Inha",1
"1222","Crem","Aprt",1
"1223","Stat5b","Crebbp",1
"1224","Stat5b","Stat5b",1
"1225","Stat5b","Tkt",1
"1226","Rara","Rarb",1
"1227","Rarb","Rara",1
"1228","Rarb","Rarb",1
"1229","Rarb","Actb",1
"1230","Cebpg","Ucn",1
"1231","Rela","Ucn",1
"1232","Cebpb","Ptgs2",1
"1233","Nr3c1","Ptgs2",-1
"1234","Tox","Omp",1
"1235","Spi1","Ins2",1
"1236","Spi1","Rps15",1
"1237","Ppara","Lpl",1
"1238","Nrf1","Eif5b",1
"1239","Nrf1","Slc25a5",1
"1240","Nrf1","Tnfrsf11a",1
"1241","Nrf1","E2f1",1
"1242","Tfe3","Serpine1",1
"1243","Smad4","Msx2",1
"1244","Ddit3","Mapk14",1
"1245","Neurod1","Ins2",1
"1246","Rest","Grin1",-1
"1247","Neurod2","Pkn1",1
"1248","Pax2","En2",1
"1249","Klf13","Tagln",1
"1250","Gtf2ird1","Rb1",1
"1251","Mafb","Mafb",1
"1252","Myod1","Mafb",1
"1253","Mybl2","Lox",1
"1254","Sp1","Ccl12",1
"1255","Sp1","Cxcl14",1
"1256","Nr2f1","Cd44",1
"1257","Nr2f2","Cd44",1
"1258","Nr2f6","Cd44",1
"1259","Nr2c2","Cd44",1
"1260","Elk3","Cd44",1
"1261","Ahr","Rb1",1
"1262","Myb","Crebbp",1
"1263","Elf3","Tgfbr2",1
"1264","Elf3","Tgfb1",1
"1265","Tfap2a","Erbb2",1
"1266","Klf6","Adcyap1",1
"1267","Plag1","Igf2",1
"1268","Ssrp1","Ctsg",1
"1269","Tfap2c","Cga",1
"1270","Creb1","Scg2",1
"1271","Cebpb","Ins2",1
"1272","Rela","Fn1",1
"1273","Nfkb1","Fn1",1
"1274","Cebpd","Pparg",1
"1275","Pgr","Hpgd",1
"1276","Ets2","Hpgd",1
"1277","Etv4","Hpgd",1
"1278","Fos","Bcl2",1
"1279","Pgr","Myc",-1
"1280","Mef2a","Clca1",1
"1281","Mef2a","Mstn",1
"1282","Sp1","Lbr",1
"1283","Sp1","Mstn",1
"1284","Pou1f1","Tbata",1
"1285","Pou1f1","Tshb",1
"1286","Foxa2","Pdx1",1
"1287","Pdx1","Foxa2",1
"1288","Yy1","Cftr",1
"1289","Zeb1","Col2a1",-1
"1290","Snai1","Cdh1",-1
"1291","Mybl2","Cdk9",1
"1292","Tp53","Cdk9",1
"1293","Sp3","Znf143",1
"1294","Sp1","Il10",1
"1295","Stat6","Alox15",1
"1296","Fos","Cd44",1
"1297","Jun","Cd44",1
"1298","Stat3","Stat3",1
"1299","Crem","Th",-1
"1300","Crem","Gast",1
"1301","Hesx1","Kras",1
"1302","Myb","Actg2",1
"1303","Myb","Acta2",1
"1304","Klf6","Plau",1
"1305","Klf6","Plg",1
"1306","Tbp","Vcp",1
"1307","Ahr","Ache",1
"1308","Apex1","Cd19",1
"1309","Jun","Ptgs2",1
"1310","Nr2f1","Gal",1
"1311","Ar","Lcp1",1
"1312","Egr1","Flt1",1
"1313","Znf354c","Flt1",1
"1314","Sp1","Sod2",1
"1315","Bach2","Fgf4",1
"1316","Patz1","Myc",1
"1317","Pparg","Il2",-1
"1318","Cebpg","Ldlr",1
"1319","Myc","Kras",1
"1320","Tbp","Igfbp7",1
"1321","Tbp","Mmp3",1
"1322","Zhx2","Afp",-1
"1323","Cebpb","Rhd",1
"1324","Foxa2","Foxa2",1
"1325","Foxa2","Hnf4a",1
"1326","Hnf4a","Foxa2",1
"1327","Hnf4a","Hnf4a",1
"1328","Onecut1","Foxa2",1
"1329","Foxa2","Onecut1",1
"1330","Onecut1","Hnf4a",1
"1331","Hnf4a","Onecut1",1
"1332","Stat5a","Onecut1",1
"1333","Stat5a","Tfap2a",1
"1334","Tbp","Dr1",1
"1335","Dr1","Tbp",-1
"1336","Tbp","Polr2f",1
"1337","Ets1","Nr1h2",1
"1338","Cebpb","Rbpj",1
"1339","Cdx2","Lct",1
"1340","Cebpg","Csf3",1
"1341","Cebpg","Prtn3",1
"1342","Myb","Prtn3",1
"1343","Spi1","Csf3",1
"1344","Spi1","Prtn3",1
"1345","Gata4","Amh",1
"1346","Nr5a1","Amh",1
"1347","Rxra","Bglap",1
"1348","Rxra","Bglap3",1
"1349","Rxra","Bglap2",1
"1350","Vdr","Bglap",1
"1351","Vdr","Bglap3",1
"1352","Vdr","Bglap2",1
"1353","Hif1a","Nos2",1
"1354","Atf1","Ccna2",1
"1355","Tp53","Cav1",1
"1356","Srebf1","Cav1",-1
"1357","Kat5","Tkt",1
"1358","Fos","Mmp1a",1
"1359","Sp1","Plaur",1
"1360","Gata6","Tff1",1
"1361","Gata6","Tff2",1
"1362","Gata6","Tff3",1
"1363","Hsf1","Hsd17b6",-1
"1364","Hsf1","Hspb1",1
"1365","Spi1","Pax5",1
"1366","Pax5","Spi1",-1
"1367","E2f1","Serpine1",-1
"1368","E2f1","Plau",1
"1369","Ncor2","Runx1t1",1
"1370","Zbtb16","Runx1t1",1
"1371","Gbx2","Il6",1
"1372","Ybx3","Taf8",1
"1373","Ybx3","App",1
"1374","Tp53","Pcsk1",1
"1375","Tp53","Serpinb5",1
"1376","Smad6","Smad1",1
"1377","Smad1","Smad6",1
"1378","Smad6","Smad6",1
"1379","Cebpg","Ptgs2",1
"1380","Mafk","Cdk2",1
"1381","Mybl1","Cdx1",1
"1382","Cdx1","Bcl2",1
"1383","Mybl1","Bcl2",1
"1384","Cdx2","Bcl2",1
"1385","Myb","Bcl2",1
"1386","Nr5a1","Pou5f1",1
"1387","Rara","Pou5f1",1
"1388","Gmeb1","Tat",1
"1389","Egr1","Chrna7",1
"1390","Fos","Calm1",1
"1391","Fos","Calm2",1
"1392","Fos","Calm3",1
"1393","Pax8","Tpo",1
"1394","Ebf1","Cd19",1
"1395","Ebf1","Cd79a",1
"1396","Esr1","Erbb2",1
"1397","Ncoa1","Erbb2",1
"1398","Jun","Cdkn1b",-1
"1399","Ets1","Ctsb",1
"1400","Sp1","Ctsb",1
"1401","Sp3","Ctsb",1
"1402","Ets2","Ctsb",1
"1403","Irf1","Ifnb1",1
"1404","Arnt","Vegfa",1
"1405","Stat4","Myc",1
"1406","Myc","Il2",1
"1407","Tfdp1","Cdkn1a",1
"1408","Klf12","Tfap2a",-1
"1409","Tfap2a","Klf12",-1
"1410","Msx1","Bmp2",1
"1411","Msx1","Bmp4",1
"1412","Msx1","Shh",1
"1413","Sp1","Hspa1a",1
"1414","Kmt2a","Exosc1",1
"1415","Hmga1","Il2",1
"1416","Nfkbie","Sele",1
"1417","Nfkbie","Icam1",1
"1418","Rel","Icam1",1
"1419","Sp3","F3",-1
"1420","Smad3","Tgfb1",1
"1421","Patz1","Rnf4",1
"1422","Zfp362","Htr1a",1
"1423","Gata2","Nos3",1
"1424","Znf143","Hmox1",1
"1425","Prdm1","Myc",-1
"1426","Prdm1","Yy1",1
"1427","Yy1","Myc",-1
"1428","Stat6","Fcer1g",1
"1429","Irf1","Ccl5",1
"1430","Spi1","Ghr",1
"1431","Nr3c1","Cyp19a1",1
"1432","Runx1","Runx1",1
"1433","Rela","Rela",1
"1434","Sp1","Rela",1
"1435","Rela","Sp1",1
"1436","Sp1","Igf1r",1
"1437","Kat5","Prkaca",1
"1438","Sp1","Lta",1
"1439","Rara","Abcc2",1
"1440","Rara","Slc10a1",1
"1441","Atf1","Prkaca",1
"1442","Atf1","Ache",1
"1443","Sp3","Itgad",1
"1444","Pax3","Itgad",1
"1445","Sp1","Itgad",1
"1446","Myb","Atp2b1",1
"1447","Ssrp1","Tnf",1
"1448","Atf1","Rps6ka3",1
"1449","Mxd1","Tert",-1
"1450","Irf1","Faslg",1
"1451","Irf2","Faslg",1
"1452","Stat3","Mapk8",1
"1453","Sp3","Mapk1",1
"1454","Sp1","Mapk1",1
"1455","Spi1","Mapk1",-1
"1456","Stat5a","Cd34",1
"1457","Atf1","Reg3b",1
"1458","Atf1","Lpin1",1
"1459","Sp1","St6galnac3",1
"1460","Sp1","St6galnac4",1
"1461","Ahr","Xpo1",1
"1462","Clock","Dbp",1
"1463","Tp53","Perp",1
"1464","Hnf1a","Dpp4",1
"1465","Sp1","Large1",1
"1466","Max","Faslg",1
"1467","Myc","Faslg",1
"1468","Spi1","Tlr4",1
"1469","Ctcf","Sin3a",1
"1470","Rarb","Prkca",1
"1471","Stat3","Gfap",1
"1472","Bhlhe40","Cenpx",1
"1473","Esr1","Ltf",1
"1474","Irf1","Myb",-1
"1475","Wt1","Amh",1
"1476","Znf354c","Amh",1
"1477","Tp53","Fadd",1
"1478","Stat3","Vegfa",1
"1479","Mybl2","Parp1",1
"1480","Ppara","Cyp7a1",-1
"1481","Cebpa","Scgb1a1",1
"1482","Cebpd","Scgb1a1",1
"1483","Cebpg","Scgb1a1",1
"1484","Cebpd","Ebp",1
"1485","Tp53","Abcb1a",-1
"1486","Lef1","Mitf",1
"1487","Mitf","Mitf",1
"1488","Tp53","Maf",1
"1489","Maf","Tp53",1
"1490","Nr5a2","Cyp8b1",1
"1491","Sp1","Pkm",1
"1492","Sp3","Pkm",1
"1493","Pdx1","Iapp",1
"1494","Aire","Crebbp",1
"1495","Foxm1","Slc2a2",1
"1496","Hnf1a","Slc2a2",1
"1497","Foxa2","Slc2a2",-1
"1498","Hnf1b","Slc2a2",1
"1499","Atf3","Atf3",-1
"1500","Tp53","Bdkrb2",1
"1501","Cebpa","Il6",1
"1502","Cebpd","Il6",1
"1503","Zgpat","Il6",1
"1504","Cebpb","Ccl12",1
"1505","Erg","Tgfbr2",1
"1506","Etv1","Tgfbr2",1
"1507","Pparg","Cyp19a1",-1
"1508","Ets2","Mgat5",1
"1509","Klf4","Cdkn1a",1
"1510","Esr1","Igf1",1
"1511","Mitf","Cd40",1
"1512","Sp1","Ephb2",1
"1513","Pdx1","Sst",1
"1514","Irf1","Birc3",1
"1515","Peg3","Ptgdr",1
"1516","Rara","Npm1",1
"1517","Sox9","Acan",1
"1518","Spi1","Acan",1
"1519","Creb1","Bcl2",1
"1520","Fos","Fgfbp1",1
"1521","Jund","Fgfbp1",1
"1522","Wt1","Cdh1",-1
"1523","Smad7","Tgfb1",1
"1524","Tp53","Mmp13",-1
"1525","Esr1","Lpl",1
"1526","Cebpb","Tnf",1
"1527","Egr2","Faslg",-1
"1528","E2f4","Ccne1",1
"1529","Tfdp1","Ccne1",1
"1530","Six4","Atp1a1",1
"1531","Neurog3","Neurod1",1
"1532","Cxxc1","Ccna1",1
"1533","Tfcp2","Ccna1",1
"1534","E2f1","E2f1",1
"1535","Rela","Gc",1
"1536","Sp1","Lgals1",1
"1537","Tp53","Ca9",1
"1538","Hnf1a","Gjb1",1
"1539","Sp1","Gjb1",1
"1540","Tbx21","Ifng",1
"1541","Tbx21","Il5",1
"1542","Nfic","Omp",1
"1543","Sp1","Slc5a1",1
"1544","Irf1","Psmb9",1
"1545","Irf1","Ache",1
"1546","Myb","Ptgs2",1
"1547","Jun","Cops5",1
"1548","Atf1","Sst",1
"1549","Hoxa10","Cybb",-1
"1550","Nr2c1","Rarb",1
"1551","Rara","Cdkn2a",1
"1552","Hnf1a","G6pc1",1
"1553","Sp1","Tgfbr2",1
"1554","Cebpa","Amelx",1
"1555","Lmx1b","Ldb1",1
"1556","Foxa2","Hhex",1
"1557","Gata4","Hhex",1
"1558","Zfp362","Reg1",1
"1559","Nr5a1","Mc2r",1
"1560","Nr5a1","Crebbp",1
"1561","Mitf","Tbx2",1
"1562","Tbx2","Mitf",1
"1563","Tbx2","Tbx2",1
"1564","Ssrp1","Mitf",1
"1565","Ssrp1","Tbx2",1
"1566","Mybl2","Clu",1
"1567","Sp1","Col1a2",1
"1568","Sp3","Col1a2",1
"1569","Srf","Nr4a1",1
"1570","Nr2f2","Ccnd1",1
"1571","Nr2f2","Cdk2",1
"1572","Nr2f2","Cdkn1a",1
"1573","Sp1","Ar",1
"1574","Ar","Sp1",1
"1575","Gabpa","Brca1",1
"1576","Elf3","Krt4",-1
"1577","Ppara","Apoa2",1
"1578","Tp73","Mrpl41",1
"1579","Tp53","Dkk1",1
"1580","Hif1a","Cp",1
"1581","Ncoa1","Kat2b",1
"1582","Ncoa3","Crebbp",1
"1583","Ncoa3","Kat2b",1
"1584","Rara","Cyp7a1",1
"1585","Ppara","Acsl1",1
"1586","Sp1","Vim",1
"1587","Znf148","Vim",-1
"1588","Atf2","Ccna2",1
"1589","Tp53","Tert",-1
"1590","Sp1","Tert",1
"1591","Noto","Cd74",1
"1592","Noto","Top2b",1
"1593","Tfdp1","Cd74",1
"1594","Tfdp1","Top2b",1
"1595","Rfx1","H2-T23",1
"1596","Rfx5","H2-T23",1
"1597","Rfxank","H2-T23",1
"1598","Rfxap","H2-T23",1
"1599","Atf4","Crebbp",1
"1600","Tcf3","Igll1",1
"1601","Fos","Mmp13",1
"1602","Jun","Mmp13",1
"1603","Jund","Cebpz",1
"1604","Jund","Mmp13",1
"1605","Stat3","Cdkn2d",1
"1606","Elf1","Csf2",1
"1607","Neurod1","Mapkapk2",1
"1608","Barx2","Ncam1",1
"1609","Crx","Fscn2",1
"1610","Nrl","Fscn2",1
"1611","Egr1","Fn1",1
"1612","Egr1","Serpine1",1
"1613","Egr1","Tgfb1",1
"1614","Foxo4","Cdkn1b",1
"1615","Mxd1","Ampd1",1
"1616","Tp53","Mpped2",1
"1617","Tp53","Ptpra",-1
"1618","Ppara","Pklr",1
"1619","Hnf4a","Dr1",1
"1620","Hnf4a","Pklr",1
"1621","Lhx4","Ift172",1
"1622","Gata4","Edn1",1
"1623","Dlx5","Bglap",1
"1624","Dlx5","Bglap3",1
"1625","Dlx5","Bglap2",1
"1626","Id4","Id4",1
"1627","Ybx3","Erbb2",1
"1628","Junb","Ccnd1",-1
"1629","Tp53","Abcc1",1
"1630","Znf423","Oaz3",1
"1631","Hr","Ccl7",1
"1632","Nr1h4","Vars1",1
"1633","Sp1","Tnfrsf8",1
"1634","Rel","Bcl2",-1
"1635","Cebpd","Adra1d",1
"1636","Cebpd","Tnf",1
"1637","Cebpb","Col1a1",1
"1638","Cebpd","Col1a1",1
"1639","Smad3","Col1a2",1
"1640","Smad4","Col1a2",1
"1641","Vdr","Ca2",1
"1642","Tfam","Ghrhr",1
"1643","Spib","Pdlim7",1
"1644","Irf3","Ccl5",1
"1645","Pitx3","Th",1
"1646","Myod1","Rb1",1
"1647","Zgpat","Il1b",1
"1648","Srebf1","Acly",1
"1649","Srebf2","Acly",1
"1650","Sp1","Scarb1",1
"1651","Runx2","Cebpd",1
"1652","Cebpd","Cebpd",-1
"1653","Elf4","Aldoa",1
"1654","Klf4","Krt4",1
"1655","Klf6","Krt4",1
"1656","Jun","Egfr",1
"1657","Fos","Egfr",1
"1658","Junb","Egfr",1
"1659","Cebpa","Onecut1",-1
"1660","Fos","Bglap",-1
"1661","Fos","Bglap3",-1
"1662","Fos","Bglap2",-1
"1663","Yy1","Bglap",-1
"1664","Yy1","Bglap3",-1
"1665","Yy1","Bglap2",-1
"1666","Hes1","Neurog1",-1
"1667","Hes5","Neurog1",-1
"1668","Esr2","Tert",1
"1669","Myod1","Mapk1",1
"1670","Myod1","Mapk14",1
"1671","Myod1","Myod1",1
"1672","Neurod1","Sct",1
"1673","Nr2c2","Xiap",1
"1674","Stat3","Socs1",1
"1675","Ncoa2","Kat2b",1
"1676","Ybx1","Hnrnpl",1
"1677","Foxn1","Mmp9",1
"1678","Nr4a1","Pomc",1
"1679","Sp1","Atp1b1",1
"1680","Sp3","Atp1b1",1
"1681","Tbx5","Bmp2",1
"1682","Myb","Myb",1
"1683","Ssrp1","Myb",1
"1684","Sp1","Vegfa",1
"1685","Sp3","Vegfa",1
"1686","Hsf1","Abcb1a",1
"1687","Ahr","Crebbp",1
"1688","Cebpb","Crebbp",1
"1689","Nr3c1","Fcgr1",1
"1690","Irf1","Socs1",1
"1691","Stat5b","Socs3",1
"1692","Tlx1","Wt1",1
"1693","Spi1","Cd40",1
"1694","Spib","Cd40",1
"1695","Mef2a","Calm1",1
"1696","Mef2a","Calm2",1
"1697","Mef2a","Calm3",1
"1698","Sp1","Ptgs2",1
"1699","Sp3","Ptgs2",1
"1700","Hivep1","Col2a1",1
"1701","Sox9","Col2a1",1
